"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"1438","gene763",3,"gene763","supercont1.86;supercont1.86;supercont1.86","1901982;1902979;1918865","1902682;1903503;1919799","-;-;-",2161,"AAEL003443","EOG86433V","FBpp0077855","FBgn0036997","CG5955","CG5955","","","","FBpp0077855-FBpp0072455","FBgn0036997-FBgn0035147","CG5955-CG12030","CG5955-Gale","0-0.004",""
"1439","gene7635",2,"gene7635","supercont1.328;supercont1.328;supercont1.328;supercont1.328;supercont1.328;supercont1.328","719673;731011;733669;734039;734265;734484","719935;731267;733981;734202;734418;735020","+;+;+;+;+;+",1688,"AAEL008478",NA,NA,NA,NA,NA,"","","","FBpp0074016-FBpp0070172-FBpp0070190","FBgn0030740-FBgn0040398-FBgn0040364","CG9917-CG14629-CG11378","CG9917-CG14629-CG11378","4e-74-4e-59-2e-54",""
"1440","gene7637",4,"gene7637","supercont1.328;supercont1.328;supercont1.328;supercont1.328","889314;890023;891249;892192","889956;890892;892122;893320","-;-;-;-",3516,"AAEL008491","EOG8PK50B","FBpp0292155","FBgn0035703","CG8270","CG8270","","","","FBpp0292155","FBgn0035703","CG8270","CG8270","0",""
"1441","gene7639",1,"gene7639","supercont1.328;supercont1.328;supercont1.328;supercont1.328;supercont1.328;supercont1.328","897019;898102;907562;911259;913183;913363","897055;899427;907661;912724;913285;913783","+;+;+;+;+;+",3453,"AAEL008476","EOG854CQB","FBpp0076545","FBgn0261111","CG8616","BHD","","","","FBpp0076545","FBgn0261111","CG8616","BHD","1.00E-119",""
"1442","gene7686",1,"gene7686","supercont1.890;supercont1.890;supercont1.890;supercont1.890","311809;371994;373796;379155","312843;373731;374048;385438","+;+;+;+",9310,"AAEL013653","EOG8QC3XF","FBpp0303138","FBgn0261793","CG18009","Trf2","","","","FBpp0303139-FBpp0071596-FBpp0079164-FBpp0290208-FBpp0077384","FBgn0261793-FBgn0003687-FBgn0010287-FBgn0031446-FBgn0031444","CG18009-CG9874-CG7562-CG15398-CG9879","Trf2-Tbp-Trf-CG15398-CG9879","1e-97-1e-39-6e-33-5e-08-6e-06",""
"1443","gene7688",3,"gene7688","supercont1.890;supercont1.890;supercont1.890;supercont1.890","257543;268227;268449;268840","258786;268389;268773;269415","+;+;+;+",2308,"AAEL013652","EOG8C5G91","FBpp0087192","FBgn0086712","CG9006","Egm","","","","FBpp0087192-FBpp0289511-FBpp0074843-FBpp0076520-FBpp0076375-FBpp0083227-FBpp0082092","FBgn0086712-FBgn0034432-FBgn0036824-FBgn0035811-FBgn0035911-FBgn0038742-FBgn0037999","CG9006-CG7461-CG3902-CG12262-CG6638-CG4703-CG4860","Egm-CG7461-CG3902-CG12262-CG6638-Arc42-CG4860","5e-128-1e-34-4e-19-5e-12-1e-11-9e-11-2e-10",""
"1444","gene7700",4,"gene7700","supercont1.1083;supercont1.1083;supercont1.1083","28351;33825;40905","30172;33854;40918","+;+;+",1866,"AAEL014341",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1445","gene7701",1,"gene7701","supercont1.1083","41237","41920","+",684,"AAEL014342",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1446","gene7708",4,"gene7708","supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049","133686;134587;142049;156501;166025;183094","134093;135698;142072;157166;167204;184209","+;+;+;+;+;+",4506,"AAEL014248","EOG81K241","FBpp0085211","FBgn0039882","CG11576","CG11576","","","","FBpp0085211","FBgn0039882","CG11576","CG11576","2.00E-142",""
"1447","gene771",3,"gene771","supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295","62511;70146;70272;85896;112277","70082;70215;70551;86011;113142","-;-;-;-;-",8904,"AAEL008017","EOG8KWNJ2","FBpp0085074","FBgn0015032","CG1438","Cyp4c3","","","","FBpp0085074-FBpp0070412-FBpp0073845-FBpp0070371-FBpp0070410-FBpp0070094-FBpp0072837","FBgn0015032-FBgn0005670-FBgn0030615-FBgn0011576-FBgn0023541-FBgn0010019-FBgn0035344","CG1438-CG3656-CG9081-CG3466-CG3540-CG3972-CG16761","Cyp4c3-Cyp4d1-Cyp4s3-Cyp4d2-Cyp4d14-Cyp4g1-Cyp4d20","0-3e-127-2e-121-3e-118-4e-115-3e-106-2e-105",""
"1448","gene7710",4,"gene7710","supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049","184322;207365;208346;208736;216704;232032;232284;250189","185228;208233;208654;208827;217715;232212;234007;252491","+;+;+;+;+;+;+;+",7397,"AAEL014249","EOG8RBT96","FBpp0288575","FBgn0250755","CG42233","CG42233","","","","FBpp0288575-FBpp0072657-FBpp0070422-FBpp0085923-FBpp0077735","FBgn0250755-FBgn0035268-FBgn0040066-FBgn0000057-FBgn0021874","CG42233-CG8001-CG17437-CG5124-CG2863","CG42233-CG8001-wds-adp-Nle","2e-140-2e-20-4e-12-7e-11-2e-09",""
"1449","gene7715",1,"gene7715","supercont1.298;supercont1.298","165510;168469","165614;170295","+;+",1932,"AAEL008050",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1450","gene7716",1,"gene7716","supercont1.298","1196402","1197603","+",1202,"AAEL017540",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1451","gene7718",1,"gene7718","supercont1.298;supercont1.298;supercont1.298;supercont1.298;supercont1.298","1197834;1200266;1200485;1201510;1202316","1199505;1200377;1200908;1201765;1205550","-;-;-;-;-",5699,"AAEL008054","EOG883GX6-EOG883GX6","FBpp0075899-FBpp0099774","FBgn0041094-FBgn0036165","CG7590-CG7533","scyl-chrb","","","","FBpp0075899-FBpp0311210","FBgn0041094-FBgn0036165","CG7590-CG7533","scyl-chrb","3e-42-4e-40",""
"1452","gene7721",1,"gene7721","supercont1.298","1194154","1196222","+",2069,"AAEL017551",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1453","gene7728",2,"gene7728","supercont1.448;supercont1.448;supercont1.448","498512;516663;517278","499831;517058;517775","-;-;-",2214,"AAEL010042","EOG898XR6","FBpp0086872","FBgn0033816","CG4679","CG4679","","","","FBpp0086872","FBgn0033816","CG4679","CG4679","0",""
"1454","gene7730",1,"gene7730","supercont1.448;supercont1.448","532569;532748","532672;533485","+;+",842,"AAEL010040",NA,NA,NA,NA,NA,"","","","FBpp0310810-FBpp0072462-FBpp0083950-FBpp0075323-FBpp0077182","FBgn0266450-FBgn0035144-FBgn0039169-FBgn0036522-FBgn0004893","CG45074-CG17181-CG5669-CG7372-CG10021","Kr-h1-Kah-Spps-CG7372-bowl","0.001-0.002-0.006-0.008-0.009",""
"1455","gene7731",1,"gene7731","supercont1.217;supercont1.217;supercont1.217;supercont1.217","811529;828391;828506;829817","813069;828439;829757;833956","+;+;+;+",6982,"AAEL006690","EOG8V9XG7","FBpp0303091","FBgn0003254","CG7230","rib","","","","FBpp0085700-FBpp0088396-FBpp0072538","FBgn0003254-FBgn0005630-FBgn0004870","CG7230-CG12052-CG9097","rib-lola-bab1","1e-49-4e-28-5e-28",""
"1456","gene774",2,"gene774","supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295","1163191;1201047;1231066;1258534;1258903;1259149;1269303;1269675;1269917","1163918;1201157;1232312;1258842;1259080;1260469;1269605;1269852;1270670","+;+;+;+;+;+;+;+;+",5129,"AAEL008016","EOG8J9QQD-EOG8J9QQD","FBpp0071071-FBpp0293789","FBgn0029994-FBgn0032405","CG2254-CG14946","CG2254-CG14946","","","","FBpp0071071-FBpp0291239-FBpp0081035-FBpp0077075-FBpp0083755-FBpp0083754","FBgn0029994-FBgn0032405-FBgn0032910-FBgn0031630-FBgn0039040-FBgn0039043","CG2254-CG14946-CG9265-CG15629-CG13833-CG17121","CG2254-CG14946-CG9265-CG15629-CG13833-CG17121","6e-112-2e-101-4e-41-7e-38-3e-34-1e-26",""
"1457","gene7743",1,"gene7743","supercont1.217;supercont1.217;supercont1.217;supercont1.217","211371;211580;211824;212519","211517;211765;212453;212726","+;+;+;+",1171,"AAEL006704",NA,NA,NA,NA,NA,"","","","FBpp0074269-FBpp0071674-FBpp0078910-FBpp0302640-FBpp0310276-FBpp0071343-FBpp0291738-FBpp0288729","FBgn0030880-FBgn0050281-FBgn0031804-FBgn0033312-FBgn0051832-FBgn0030164-FBgn0087011-FBgn0035452","CG6788-CG30281-CG9500-CG8642-CG31832-CG1889-CG41520-CG10359","CG6788-CG30281-CG9500-CG8642-CG31832-CG1889-CG41520-CG10359","2e-34-3e-34-3e-34-6e-34-1e-33-3e-30-3e-29-5e-29",""
"1458","gene7752",3,"gene7752","supercont1.258;supercont1.258","452555;454460","454114;454721","-;-",1822,"AAEL007501","EOG81NXBV","FBpp0308257","FBgn0265190","CG44255","PIG-S","","","","FBpp0308258","FBgn0265189","CG44254","sud1","2.00E-80",""
"1459","gene7754",1,"gene7754","supercont1.258;supercont1.258;supercont1.258;supercont1.258","985298;987172;1003118;1041122","985902;987860;1003760;1041561","-;-;-;-",2377,"AAEL007495","EOG8S7NG8","FBpp0083616","FBgn0038957","CG7059","CG7059","","","","FBpp0082089-FBpp0084753-FBpp0083617","FBgn0011270-FBgn0014869-FBgn0038957","CG17645-CG1721-CG7059","Pglym87-Pglym78-CG7059","1e-90-1e-82-3e-72",""
"1460","gene7757",1,"gene7757","supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258;supercont1.258","1233207;1254094;1262453;1265535;1265857;1278325;1278641;1319312;1320065;1333635;1348642","1233426;1254221;1262612;1265646;1266124;1278533;1278825;1319493;1320227;1333832;1349372","-;-;-;-;-;-;-;-;-;-;-",2556,"AAEL007489","EOG89368G-EOG89368G","FBpp0081788-FBpp0070178","FBgn0051272-FBgn0040350","CG31272-CG3690","CG31272-CG3690","","","","FBpp0070178-FBpp0081788-FBpp0081790-FBpp0309231","FBgn0040350-FBgn0051272-FBgn0037829-FBgn0029896","CG3690-CG31272-CG14691-CG3168","CG3690-CG31272-CG14691-CG3168","1e-135-4e-129-2e-105-4e-68",""
"1461","gene7774",8,"gene7774","supercont1.258;supercont1.258;supercont1.258;supercont1.258","475312;485396;485636;487934","475839;485413;487863;488174","-;-;-;-",3015,"AAEL007484","EOG8VDSPW","FBpp0301099","FBgn0262125","CG1250","Sec23","","","","FBpp0078359-FBpp0087536","FBgn0262125-FBgn0033460","CG1250-CG1472","Sec23-Sec24AB","0-3e-07",""
"1462","gene7781",1,"gene7781","supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117","147627;148014;149701;163521;165571;165804;166164","147979;148374;151305;165508;165739;166103;166661","+;+;+;+;+;+;+",5274,"AAEL014441",NA,NA,NA,NA,NA,"","","","FBpp0084237-FBpp0084199-FBpp0078913-FBpp0084238-FBpp0088587-FBpp0084200-FBpp0084202-FBpp0081914","FBgn0051098-FBgn0051300-FBgn0031800-FBgn0039312-FBgn0039313-FBgn0051104-FBgn0039316-FBgn0037935","CG31098-CG31300-CG9497-CG10514-CG11892-CG31104-CG11893-CG6834","CG31098-CG31300-CG9497-CG10514-CG11892-CG31104-CG11893-CG6834","4e-44-9e-38-1e-37-5e-35-2e-34-3e-34-1e-32-3e-32",""
"1463","gene7783",1,"gene7783","supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117","103282;104334;111184;112803;113650","104275;104499;111735;113611;113814","-;-;-;-;-",2686,"AAEL014440",NA,NA,NA,NA,NA,"","","","FBpp0084203-FBpp0084200-FBpp0084199-FBpp0084202-FBpp0271869-FBpp0084205-FBpp0088587-FBpp0288494-FBpp0084238","FBgn0039319-FBgn0051104-FBgn0051300-FBgn0039316-FBgn0039315-FBgn0051436-FBgn0039313-FBgn0051370-FBgn0039312","CG13659-CG31104-CG31300-CG11893-CG13658-CG31436-CG11892-CG31370-CG10514","CG13659-CG31104-CG31300-CG11893-CG13658-CG31436-CG11892-CG31370-CG10514","7e-48-2e-45-4e-45-3e-44-3e-43-5e-42-5e-33-1e-31-3e-30",""
"1464","gene7785",6,"gene7785","supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117","43796;44364;44593;44797;61716;62197;62426;62630;62824","44301;44532;44739;44928;62137;62365;62572;62761;63465","+;+;+;+;+;+;+;+;+",2466,"AAEL014437AAEL014438",NA,NA,NA,NA,NA,"","","","FBpp0084236-FBpp0084231-FBpp0081915-FBpp0084225-FBpp0081914-FBpp0112264-FBpp0307199-FBpp0307220","FBgn0051102-FBgn0039321-FBgn0037934-FBgn0039326-FBgn0037935-FBgn0045761-FBgn0037936-FBgn0051087","CG31102-CG10550-CG6830-CG10562-CG6834-CG10618-CG6908-CG31087","CG31102-CG10550-CG6830-CG10562-CG6834-CHKov1-CG6908-CG31087","2e-48-3e-47-4e-46-4e-42-2e-40-7e-39-2e-38-4e-37",""
"1465","gene7799",1,"gene7799","supercont1.5;supercont1.5;supercont1.5","4717798;4723966;4724509","4718672;4724451;4725480","+;+;+",2333,"AAEL000271","EOG8QJVD5","FBpp0075214","FBgn0263607","CG32155","l(3)72Dp","","","","FBpp0075214-FBpp0075215","FBgn0263607-FBgn0263608","CG32155-CG32154","l(3)72Dp-l(3)72Dr","6e-101-1e-65",""
"1466","gene7803",2,"gene7803","supercont1.5;supercont1.5","4646207;4646789","4646718;4647377","-;-",1101,"AAEL000284","EOG8TB73S","FBpp0077359","FBgn0031485","CG9643","CG9643","","","","FBpp0077359-FBpp0080918-FBpp0290456-FBpp0081780","FBgn0031485-FBgn0032873-FBgn0032922-FBgn0037834","CG9643-CG2614-CG9249-CG6554","CG9643-CG2614-CG9249-Art1","2e-79-4e-06-0.005-0.008",""
"1467","gene7814",4,"gene7814","supercont1.5;supercont1.5;supercont1.5","1092041;1092688;1099164","1092629;1093334;1099625","-;-;-",1698,"AAEL000287",NA,NA,NA,NA,NA,"","","","FBpp0075533-FBpp0082593-FBpp0077132-FBpp0085317-FBpp0084725-FBpp0306251-FBpp0112234-FBpp0304145","FBgn0025874-FBgn0038301-FBgn0031610-FBgn0032979-FBgn0005642-FBgn0264744-FBgn0040305-FBgn0052767","CG8474-CG6654-CG15436-CG1832-CG1454-CG44002-CG3743-CG32767","Meics-CG6654-CG15436-Clamp-wdn-CG44002-MTF-1-CG32767","2e-27-7e-26-9e-26-1e-25-9e-25-6e-24-3e-23-3e-23",""
"1468","gene7818",1,"gene7818","supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5","1728027;1728523;1728875;1746156;1746381","1728460;1728798;1729177;1746320;1747060","+;+;+;+;+",1858,"AAEL000294",NA,NA,NA,NA,NA,"","","","FBpp0071576-FBpp0072304","FBgn0034642-FBgn0004055","CG15674-CG3533","CG15674-uzip","0.001-0.002",""
"1469","gene7822",4,"gene7822","supercont1.5;supercont1.5;supercont1.5","1099164;1109899;1111078","1099956;1111019;1111596","+;+;+",2433,"AAEL000299",NA,NA,NA,NA,NA,"","","","FBpp0077204-FBpp0310809-FBpp0083239-FBpp0075323-FBpp0310640-FBpp0085317-FBpp0077539","FBgn0031573-FBgn0266450-FBgn0038766-FBgn0036522-FBgn0040305-FBgn0032979-FBgn0031375","CG3407-CG45074-CG4854-CG7372-CG3743-CG1832-CG31670","CG3407-Kr-h1-CG4854-CG7372-MTF-1-Clamp-erm","2e-31-2e-29-1e-27-8e-27-9e-27-2e-26-3e-26",""
"1470","gene783",2,"gene783","supercont1.768;supercont1.768;supercont1.768;supercont1.768","18;754;18454;28866","695;2242;19046;29563","-;-;-;-",3458,"AAEL012965",NA,NA,NA,NA,NA,"","","","FBpp0085923-FBpp0289520-FBpp0070422-FBpp0088519","FBgn0000057-FBgn0035268-FBgn0040066-FBgn0028744","CG5124-CG8001-CG17437-CG5033","adp-CG8001-wds-CG5033","1e-22-3e-19-2e-04-0.002",""
"1471","gene7833",1,"gene7833","supercont1.5;supercont1.5;supercont1.5;supercont1.5","1062921;1063502;1079252;1081458","1063432;1063928;1080031;1081883","-;-;-;-",2145,"AAEL000258","EOG8P8J95","FBpp0072168","FBgn0034988","CG3362","cN-IIIB","","","","FBpp0072168","FBgn0034988","CG3362","cN-IIIB","3.00E-140",""
"1472","gene7837",2,"gene7837","supercont1.5;supercont1.5;supercont1.5;supercont1.5","1766572;1776021;1776173;1776371","1768132;1776108;1776279;1776713","-;-;-;-",2099,"AAEL000297","EOG84F92V","FBpp0073762","FBgn0030572","CG14413","mRpS25","","","","FBpp0073762","FBgn0030572","CG14413","mRpS25","9.00E-93",""
"1473","gene7849",1,"gene7849","supercont1.785;supercont1.785;supercont1.785","289255;292292;306712","291468;292952;308349","-;-;-",4513,"AAEL013065","EOG8V9XGQ","FBpp0112427","FBgn0039958","CG12567","CG12567","","","","FBpp0112427","FBgn0039958","CG12567","CG12567","3.00E-161",""
"1474","gene785",2,"gene785","supercont1.768;supercont1.768;supercont1.768","132020;147793;149605","132029;149531;149848","-;-;-",1993,"AAEL012962","EOG88D3KT","FBpp0074936","FBgn0036754","CG5589","CG5589","","","","FBpp0074936-FBpp0401445-FBpp0078298","FBgn0036754-FBgn0283442-FBgn0003261","CG5589-CG46283-CG10279","CG5589-vas-Rm62","5e-164-1e-46-3e-46",""
"1475","gene7863",3,"gene7863","supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343","453666;457135;467359;467684;468899;475665;477032","457070;458456;467589;468826;469160;475962;477225","-;-;-;-;-;-;-",6855,"AAEL008705","EOG8JWZ4P","FBpp0310194","FBgn0003159","CG2841","CG2841","","","","FBpp0070386","FBgn0003159","CG2841","CG2841","3.00E-28",""
"1476","gene7902",3,"gene7902","supercont1.227;supercont1.227","36146;45454","40578;47398","-;-",6378,"AAEL006912","EOG8Z0DXN","FBpp0072560","FBgn0035203","CG9149","CG9149","","","","FBpp0072560-FBpp0079472-FBpp0071095-FBpp0072135-FBpp0080666-FBpp0080659","FBgn0035203-FBgn0040064-FBgn0029969-FBgn0025352-FBgn0032715-FBgn0015808","CG9149-CG4600-CG10932-CG4581-CG17597-CG17320","CG9149-yip2-CG10932-Thiolase-CG17597-ScpX","0-7e-95-9e-95-3e-46-8e-08-1e-07",""
"1477","gene7910",1,"gene7910","supercont1.227;supercont1.227;supercont1.227","738797;739307;739775","739241;739703;740403","+;+;+",1471,"AAEL006915","EOG8D29G1","FBpp0070350","FBgn0023517","CG14816","Pgam5","","","","FBpp0070350-FBpp0072263-FBpp0082089-FBpp0084753","FBgn0023517-FBgn0035004-FBgn0011270-FBgn0014869","CG14816-CG15874-CG17645-CG1721","Pgam5-Pgam5-2-Pglym87-Pglym78","2e-84-2e-52-2e-05-2e-05",""
"1478","gene7911",4,"gene7911","supercont1.227;supercont1.227;supercont1.227;supercont1.227;supercont1.227","700484;707165;723189;734306;734968","702294;708481;724051;734510;735907","-;-;-;-;-",5136,"AAEL006910","EOG8GXJC1","FBpp0080009","FBgn0032467","CG9934","CG9934","","","","FBpp0080009-FBpp0078927-FBpp0079617","FBgn0032467-FBgn0028467-FBgn0027052","CG9934-CG11070-CG5203","CG9934-CG11070-CHIP","0-2e-59-8e-05",""
"1479","gene7921",2,"gene7921","supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366;supercont1.1366","58002;69320;69827;82792;83715;85141;109879;110330","61168;69803;71943;83296;84355;85370;109944;110548","-;-;-;-;-;-;-;-",7429,"AAEL014965","EOG8ZSCTX","FBpp0306419","FBgn0261552","CG42670","ps","","","","FBpp0110326","FBgn0261552","CG42670","ps","0",""
"1480","gene7926",1,"gene7926","supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904;supercont1.904","37488;41849;42031;42166;55123;55427;55602;55761;56519;56671;62014;62411;68478;74362;85029;85213;85588;87680;93004;103207;140275;178775;186982","39925;41976;42100;42485;55308;55537;55700;56463;56614;57066;62331;62520;70483;75505;85135;85527;87476;87784;93377;103954;140311;179774;187612","-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-",13331,"AAEL013729","EOG8X0QHG","FBpp0072194","FBgn0023081","CG4012","gek","","","","FBpp0072194-FBpp0074061-FBpp0074691-FBpp0075702-FBpp0304401","FBgn0023081-FBgn0026181-FBgn0003744-FBgn0002466-FBgn0267390","CG4012-CG9774-CG8637-CG10522-CG6498","gek-Rok-trc-sti-dop","0-8e-125-2e-92-2e-87-1e-56",""
"1481","gene7937",2,"gene7937","supercont1.8;supercont1.8;supercont1.8","3321563;3323117;3323308","3321609;3323250;3325135","+;+;+",2009,"AAEL000464",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1482","gene7941",1,"gene7941","supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8","487903;489628;491976;493344;494744;496598;496946","487954;489630;493265;493491;495148;496885;498635","+;+;+;+;+;+;+",3876,"AAEL000459","EOG800499","FBpp0081982","FBgn0260744","CG10007","Tango9","","","","FBpp0081982-FBpp0070478","FBgn0260744-FBgn0024994","CG10007-CG2675","Tango9-Csat","3e-63-3e-04",""
"1483","gene7945",2,"gene7945","supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8","2387985;2407748;2411947;2412185;2412427;2416009;2416607;2417292","2388323;2411878;2412122;2412366;2412565;2416549;2416733;2417743","+;+;+;+;+;+;+;+",6087,"AAEL000460","EOG8PG8RP","FBpp0086555","FBgn0033989","CG7639","CG7639","","","","FBpp0086555","FBgn0033989","CG7639","CG7639","1.00E-147",""
"1484","gene7949",2,"gene7949","supercont1.8;supercont1.8;supercont1.8;supercont1.8","3062990;3065976;3066450;3139900","3065897;3066371;3066839;3140358","-;-;-;-",4153,"AAEL000419","EOG8BK7W8","FBpp0085575","FBgn0034517","CG18066","Cpr57A","","","","FBpp0085575-FBpp0075141-FBpp0072748-FBpp0077304-FBpp0073109-FBpp0076183-FBpp0076730-FBpp0111379","FBgn0034517-FBgn0036618-FBgn0035281-FBgn0031467-FBgn0035511-FBgn0035985-FBgn0042118-FBgn0086900","CG18066-CG12255-CG1919-CG2973-CG15007-CG3672-CG18777-CG34270","Cpr57A-Cpr72Eb-Cpr62Bc-Cpr23B-Cpr64Ab-Cpr67B-Cpr65Ax2-Cpr65Ax1","5e-54-2e-07-1e-04-2e-04-3e-04-4e-04-4e-04-4e-04",""
"1485","gene7962",1,"gene7962","supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8","2238738;2263374;2263753;2280007;2281243;2281641;2281823;2288413","2239483;2263697;2264001;2280243;2281476;2281756;2281963;2289790","+;+;+;+;+;+;+;+",3425,"AAEL000427","EOG8JWZ52","FBpp0309994","FBgn0034971","CG3209","CG3209","","","","FBpp0072088-FBpp0076972-FBpp0110147-FBpp0079310","FBgn0034971-FBgn0031132-FBgn0052699-FBgn0026718","CG3209-CG15450-CG32699-CG17608","CG3209-CG15450-CG32699-fu12","0-5e-112-7e-21-0.002",""
"1486","gene7984",1,"gene7984","supercont1.8;supercont1.8","925274;937717","925627;939098","+;+",1736,"AAEL000411","EOG8XWJPZ","FBpp0081447","FBgn0037656","CG11986","CG11986","","","","FBpp0081447","FBgn0037656","CG11986","CG11986","1.00E-123",""
"1487","gene7985",2,"gene7985","supercont1.8;supercont1.8;supercont1.8","4270058;4270450;4304647","4270390;4270962;4304909","+;+;+",1109,"AAEL000467","EOG8FTZS6","FBpp0073524","FBgn0030433","CG4647","mRpL49","","","","FBpp0073524","FBgn0030433","CG4647","mRpL49","1.00E-54",""
"1488","gene7991",3,"gene7991","supercont1.8;supercont1.8","1060441;1061638","1061518;1061924","-;-",1365,"AAEL000431","EOG81C9NQ","FBpp0082983","FBgn0038582","CG7988","CG7988","","","","FBpp0082983","FBgn0038582","CG7988","CG7988","2.00E-40",""
"1489","gene7995",1,"gene7995","supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8;supercont1.8","3649059;3671176;3686894;3694579;3699159;3699416;3699855","3649358;3672150;3687245;3694789;3699347;3699784;3701218","+;+;+;+;+;+;+",3760,"AAEL000415","EOG8B5RWN","FBpp0073789","FBgn0027601","CG9009","pdgy","","","","FBpp0073789-FBpp0083935-FBpp0082094-FBpp0071489-FBpp0071488-FBpp0087065-FBpp0078711","FBgn0027601-FBgn0039156-FBgn0037996-FBgn0034552-FBgn0034553-FBgn0033733-FBgn0031703","CG9009-CG6178-CG4830-CG17999-CG9993-CG8834-CG12512","pdgy-CG6178-CG4830-CG17999-CG9993-CG8834-CG12512","0-1e-82-2e-47-4e-45-3e-40-1e-39-1e-38",""
"1490","gene8002",1,"gene8002","supercont1.774;supercont1.774;supercont1.774;supercont1.774;supercont1.774","334414;335139;335484;335744;335978","334941;335412;335622;335917;336748","+;+;+;+;+",1886,"AAEL013001",NA,NA,NA,NA,NA,"","","","FBpp0082590","FBgn0051344","CG31344","CG31344","2.00E-44",""
"1491","gene8003",1,"gene8003","supercont1.774;supercont1.774;supercont1.774;supercont1.774;supercont1.774;supercont1.774;supercont1.774;supercont1.774","307842;308670;310541;315619;316418;317783;322405;322685","308611;308780;310666;315825;316515;317791;322611;322974","-;-;-;-;-;-;-;-",1818,"AAEL013004","EOG8CRPR5","FBpp0082590","FBgn0051344","CG31344","CG31344","","","","FBpp0082590","FBgn0051344","CG31344","CG31344","1.00E-64",""
"1492","gene803",4,"gene803","supercont1.998;supercont1.998;supercont1.998","43830;53897;54075","47607;53937;54163","-;-;-",3908,"AAEL014059","EOG8HQH8P","FBpp0291436","FBgn0262124","CG42595","uex","","","","FBpp0291436","FBgn0262124","CG42595","uex","0",""
"1493","gene8033",1,"gene8033","supercont1.1255;supercont1.1255;supercont1.1255","26524;26872;27143","26813;27086;27649","-;-;-",1012,"AAEL014757",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1494","gene8039",3,"gene8039","supercont1.976;supercont1.976","257573;267234","258407;268082","-;-",1684,"AAEL013979","EOG80S372","FBpp0075264","FBgn0036545","CG17035","GXIVsPLA2","","","","FBpp0075264","FBgn0036545","CG17035","GXIVsPLA2","1.00E-91",""
"1495","gene8043",1,"gene8043","supercont1.976;supercont1.976;supercont1.976;supercont1.976","119413;119847;120297;120677","119771;120237;120616;121822","+;+;+;+",2216,"AAEL013984",NA,NA,NA,NA,NA,"","","","FBpp0271739","FBgn0035612","CG10625","CG10625","4.00E-15",""
