"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"929","gene8081",2,"gene8081","supercont1.497;supercont1.497;supercont1.497;supercont1.497;supercont1.497","173126;173590;174354;188288;188657","173363;173793;174787;188593;189237","+;+;+;+;+",1763,"AAEL010697","EOG83NB4M","FBpp0079472","FBgn0040064","CG4600","yip2","","","","FBpp0079472-FBpp0072560-FBpp0071095-FBpp0072135-FBpp0076917","FBgn0040064-FBgn0035203-FBgn0029969-FBgn0025352-FBgn0001565","CG4600-CG9149-CG10932-CG4581-CG1666","yip2-CG9149-CG10932-Thiolase-Hlc","0-2e-94-4e-62-8e-35-0.007",""
"930","gene8092",2,"gene8092","supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1","4123255;4124128;4124351;4124640;4139725;4139882;4140058","4124076;4124232;4124566;4124718;4139813;4139993;4140270","+;+;+;+;+;+;+",1636,"AAEL000051","EOG8RBTBJ","FBpp0297995","FBgn0031109","CG11748","Obp19a","AaegObp3","OBP","OBP","FBpp0297995-FBpp0074737-FBpp0075687-FBpp0078304-FBpp0085634-FBpp0085673-FBpp0292058","FBgn0031109-FBgn0020277-FBgn0011279-FBgn0010403-FBgn0034471-FBgn0034470-FBgn0034475","CG11748-CG8807-CG10436-CG11422-CG8462-CG11218-CG13874","Obp19a-lush-Obp69a-Obp83b-Obp56e-Obp56d-Obp56h","9e-32-6e-15-1e-05-4e-05-5e-05-7e-05-5e-04","Obp paper"
"931","gene8096",8,"gene8096","supercont1.1;supercont1.1;supercont1.1","3849185;3865612;3866279","3850197;3866199;3866464","+;+;+",1787,"AAEL000007","EOG8HDWK4-EOG8HDWK4","FBpp0290822-FBpp0307916","FBgn0260874-FBgn0040849","CG42584-CG33492","Ir76a-Ir41a","AaegIr41a.1","IR","IR","FBpp0307916-FBpp0290822-FBpp0307906-FBpp0288417-FBpp0083346","FBgn0040849-FBgn0260874-FBgn0038789-FBgn0031634-FBgn0028422","CG33492-CG42584-CG15685-CG15627-CG18039","Ir41a-Ir76a-Ir92a-Ir25a-GluRIID","6e-90-2e-57-2e-54-4e-09-7e-09","IR paper"
"932","gene8099",2,"gene8099","supercont1.1;supercont1.1;supercont1.1;supercont1.1","5117769;5119092;5119975;5136792","5119031;5119862;5120637;5136835","-;-;-;-",2741,"AAEL000044",NA,NA,NA,NA,NA,"","","","FBpp0087939-FBpp0087940","FBgn0013307-FBgn0013308","CG8721-CG8719","Odc1-Odc2","5e-83-4e-70",""
"933","gene8105",2,"gene8105","supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1","4321041;4323042;4332969;4357192;4358722;4359376","4322976;4324059;4333836;4358660;4359316;4359569","-;-;-;-;-;-",6080,"AAEL000006AAEL000025",NA,NA,NA,NA,NA,"","","","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","0-0",""
"934","gene8107",3,"gene8107","supercont1.1;supercont1.1;supercont1.1;supercont1.1","2094918;2103843;2113021;2113267","2095606;2104108;2113187;2115723","-;-;-;-",3579,"AAEL000028","EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0","FBpp0085000-FBpp0083832-FBpp0082539-FBpp0290158-FBpp0081237-FBpp0304083","FBgn0039759-FBgn0039102-FBgn0000533-FBgn0027930-FBgn0037515-FBgn0085438","CG9733-CG16705-CG4920-CG1102-CG3066-CG34409","CG9733-SPE-ea-MP1-Sp7-CG34409","","","","FBpp0078543-FBpp0082539-FBpp0081237-FBpp0083832-FBpp0085000","FBgn0027930-FBgn0000533-FBgn0037515-FBgn0039102-FBgn0039759","CG1102-CG4920-CG3066-CG16705-CG9733","MP1-ea-Sp7-SPE-CG9733","6e-96-5e-94-2e-76-2e-71-2e-65",""
"935","gene8108",2,"gene8108","supercont1.1;supercont1.1","3522555;3553073","3524208;3553489","-;-",2071,"AAEL000021",NA,NA,NA,NA,NA,"","","","FBpp0070198","FBgn0040367","CG11382","CG11382","0.001",""
"936","gene8112",3,"gene8112","supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1;supercont1.1","4998173;5012915;5013293;5013515;5016016;5016812;5029610;5031098;5036855;5037388;5037793;5039539;5049977;5068104","4998289;5013220;5013433;5013667;5016146;5016895;5029763;5031222;5037255;5037729;5038030;5039790;5051600;5068231","+;+;+;+;+;+;+;+;+;+;+;+;+;+",4196,"AAEL000014","EOG82Z7FF","FBpp0311302","FBgn0263257","CG43395","Cngl","","","","FBpp0300627-FBpp0288848-FBpp0292050-FBpp0309732","FBgn0263257-FBgn0259145-FBgn0261612-FBgn0266346","CG43395-CG42260-CG42701-CG17922","Cngl-CG42260-CngA-CngB","0-2e-121-2e-114-9e-83",""
"937","gene8146",5,"gene8146","supercont1.1;supercont1.1;supercont1.1","4412564;4413919;4414581","4413674;4414519;4417832","+;+;+",4964,"AAEL000080","EOG8DRD3S-EOG8DRD3S","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","","","","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","0-0",""
"938","gene8154",2,"gene8154","supercont1.1;supercont1.1;supercont1.1;supercont1.1","4056327;4057249;4057351;4057469","4057176;4057284;4057403;4058191","-;-;-;-",1662,"AAEL000071","EOG8RBTBJ","FBpp0297995","FBgn0031109","CG11748","Obp19a","AaegObp2","OBP","OBP","FBpp0297995-FBpp0074737-FBpp0085672-FBpp0078266-FBpp0076995-FBpp0085637","FBgn0031109-FBgn0020277-FBgn0034468-FBgn0046875-FBgn0011280-FBgn0034475","CG11748-CG8807-CG11797-CG31558-CG1668-CG13874","Obp19a-lush-Obp56a-Obp83g-Obp19d-Obp56h","3e-20-6e-09-4e-05-2e-04-0.002-0.003","Obp paper"
"939","gene8183",3,"gene8183","supercont1.1173;supercont1.1173","219831;220007","219874;220954","+;+",992,"AAEL014580",NA,NA,NA,NA,NA,"","","","FBpp0111834-FBpp0074393-FBpp0111907","FBgn0025837-FBgn0030932-FBgn0030796","CG17636-CG6461-CG4829","CG17636-Ggt-1-CG4829","3e-72-9e-67-2e-46",""
"940","gene8186",3,"gene8186","supercont1.1188;supercont1.1188","153819;155341","155278;155583","-;-",1703,"AAEL014605","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0082070-FBpp0088127-FBpp0088126","FBgn0038037-FBgn0015038-FBgn0015039","CG11466-CG4485-CG4486","Cyp9f2-Cyp9b1-Cyp9b2","","","","FBpp0082070-FBpp0088126-FBpp0086933-FBpp0088127-FBpp0072228-FBpp0311645-FBpp0087770-FBpp0086583-FBpp0308668","FBgn0038037-FBgn0015039-FBgn0033775-FBgn0015038-FBgn0015040-FBgn0033302-FBgn0033304-FBgn0033979-FBgn0025454","CG11466-CG4486-CG17577-CG4485-CG3616-CG8687-CG2397-CG10243-CG8453","Cyp9f2-Cyp9b2-Cyp9h1-Cyp9b1-Cyp9c1-Cyp6a14-Cyp6a13-Cyp6a19-Cyp6g1","6e-150-1e-131-1e-129-3e-124-1e-120-7e-90-8e-86-9e-84-8e-83",""
"941","gene8187",1,"gene8187","supercont1.1188;supercont1.1188","105486;107043","106982;107119","-;-",1574,"AAEL014612",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0088126-FBpp0088127-FBpp0086933-FBpp0072228-FBpp0085466-FBpp0087770-FBpp0311645-FBpp0308668","FBgn0038037-FBgn0015039-FBgn0015038-FBgn0033775-FBgn0015040-FBgn0000473-FBgn0033304-FBgn0033302-FBgn0025454","CG11466-CG4486-CG4485-CG17577-CG3616-CG9438-CG2397-CG8687-CG8453","Cyp9f2-Cyp9b2-Cyp9b1-Cyp9h1-Cyp9c1-Cyp6a2-Cyp6a13-Cyp6a14-Cyp6g1","3e-117-7e-114-4e-112-2e-104-1e-94-3e-82-5e-81-1e-80-2e-75",""
"942","gene8189",8,"gene8189","supercont1.1188;supercont1.1188","73219;74681","74617;74905","-;-",1624,"AAEL014613","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0088127-FBpp0088126-FBpp0082070","FBgn0015038-FBgn0015039-FBgn0038037","CG4485-CG4486-CG11466","Cyp9b1-Cyp9b2-Cyp9f2","","","","FBpp0082070-FBpp0086933-FBpp0088126-FBpp0072228-FBpp0088127-FBpp0084553-FBpp0085466-FBpp0086585-FBpp0311646","FBgn0038037-FBgn0033775-FBgn0015039-FBgn0015040-FBgn0015038-FBgn0039519-FBgn0000473-FBgn0013772-FBgn0033302","CG11466-CG17577-CG4486-CG3616-CG4485-CG13977-CG9438-CG10248-CG8687","Cyp9f2-Cyp9h1-Cyp9b2-Cyp9c1-Cyp9b1-Cyp6a18-Cyp6a2-Cyp6a8-Cyp6a14","1e-134-1e-126-1e-118-4e-116-4e-111-3e-82-2e-80-6e-79-2e-77",""
"943","gene8191",3,"gene8191","supercont1.1188;supercont1.1188","86223;87673","87612;87884","-;-",1602,"AAEL014615","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0088126-FBpp0088127-FBpp0082070","FBgn0015039-FBgn0015038-FBgn0038037","CG4486-CG4485-CG11466","Cyp9b2-Cyp9b1-Cyp9f2","","","","FBpp0082070-FBpp0086933-FBpp0072228-FBpp0088126-FBpp0088127-FBpp0311645-FBpp0086583-FBpp0309923","FBgn0038037-FBgn0033775-FBgn0015040-FBgn0015039-FBgn0015038-FBgn0033302-FBgn0033979-FBgn0031726","CG11466-CG17577-CG3616-CG4486-CG4485-CG8687-CG10243-CG7249","Cyp9f2-Cyp9h1-Cyp9c1-Cyp9b2-Cyp9b1-Cyp6a14-Cyp6a19-Cyp6a16","5e-133-9e-127-8e-115-4e-109-1e-104-6e-85-5e-83-7e-83",""
"944","gene8194",3,"gene8194","supercont1.1188;supercont1.1188","75970;77636","77578;78742","-;-",2716,"AAEL014606","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0082070-FBpp0088126-FBpp0088127","FBgn0038037-FBgn0015039-FBgn0015038","CG11466-CG4486-CG4485","Cyp9f2-Cyp9b2-Cyp9b1","","","","FBpp0082070-FBpp0072228-FBpp0086933-FBpp0088126-FBpp0088127-FBpp0087770-FBpp0311645-FBpp0086581","FBgn0038037-FBgn0015040-FBgn0033775-FBgn0015039-FBgn0015038-FBgn0033304-FBgn0033302-FBgn0015714","CG11466-CG3616-CG17577-CG4486-CG4485-CG2397-CG8687-CG10241","Cyp9f2-Cyp9c1-Cyp9h1-Cyp9b2-Cyp9b1-Cyp6a13-Cyp6a14-Cyp6a17","1e-130-3e-116-2e-115-7e-115-4e-112-1e-86-4e-83-3e-78",""
"945","gene8195",3,"gene8195","supercont1.1188;supercont1.1188","100138;101677","101614;101893","-;-",1694,"AAEL014619",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0086933-FBpp0088126-FBpp0072228-FBpp0088127-FBpp0311645-FBpp0085466-FBpp0086583-FBpp0087770","FBgn0038037-FBgn0033775-FBgn0015039-FBgn0015040-FBgn0015038-FBgn0033302-FBgn0000473-FBgn0033979-FBgn0033304","CG11466-CG17577-CG4486-CG3616-CG4485-CG8687-CG9438-CG10243-CG2397","Cyp9f2-Cyp9h1-Cyp9b2-Cyp9c1-Cyp9b1-Cyp6a14-Cyp6a2-Cyp6a19-Cyp6a13","2e-127-3e-113-5e-105-1e-101-3e-98-2e-74-1e-71-5e-71-1e-70",""
"946","gene8199",3,"gene8199","supercont1.1188;supercont1.1188","49433;51004","50943;51215","-;-",1723,"AAEL014609","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0088127-FBpp0082070-FBpp0088126","FBgn0015038-FBgn0038037-FBgn0015039","CG4485-CG11466-CG4486","Cyp9b1-Cyp9f2-Cyp9b2","","","","FBpp0082070-FBpp0088126-FBpp0086933-FBpp0088127-FBpp0072228-FBpp0311645-FBpp0085466-FBpp0086585-FBpp0086583","FBgn0038037-FBgn0015039-FBgn0033775-FBgn0015038-FBgn0015040-FBgn0033302-FBgn0000473-FBgn0013772-FBgn0033979","CG11466-CG4486-CG17577-CG4485-CG3616-CG8687-CG9438-CG10248-CG10243","Cyp9f2-Cyp9b2-Cyp9h1-Cyp9b1-Cyp9c1-Cyp6a14-Cyp6a2-Cyp6a8-Cyp6a19","4e-142-1e-119-3e-118-2e-117-1e-107-3e-84-1e-80-1e-79-4e-79",""
"947","gene8200",3,"gene8200","supercont1.1188;supercont1.1188","184832;185536","185473;186938","+;+",2045,"AAEL014616",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0088126-FBpp0088127-FBpp0086933-FBpp0072228-FBpp0311645-FBpp0087770-FBpp0083697-FBpp0311631","FBgn0038037-FBgn0015039-FBgn0015038-FBgn0033775-FBgn0015040-FBgn0033302-FBgn0033304-FBgn0039006-FBgn0015714","CG11466-CG4486-CG4485-CG17577-CG3616-CG8687-CG2397-CG12800-CG10241","Cyp9f2-Cyp9b2-Cyp9b1-Cyp9h1-Cyp9c1-Cyp6a14-Cyp6a13-Cyp6d4-Cyp6a17","4e-136-1e-117-2e-112-1e-111-4e-104-2e-80-3e-80-1e-78-4e-76",""
"948","gene8201",1,"gene8201","supercont1.1188;supercont1.1188","136348;138239","138174;138453","-;-",2042,"AAEL014614",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0086933-FBpp0088126-FBpp0088127-FBpp0072228-FBpp0311645-FBpp0086583-FBpp0087770-FBpp0308668","FBgn0038037-FBgn0033775-FBgn0015039-FBgn0015038-FBgn0015040-FBgn0033302-FBgn0033979-FBgn0033304-FBgn0025454","CG11466-CG17577-CG4486-CG4485-CG3616-CG8687-CG10243-CG2397-CG8453","Cyp9f2-Cyp9h1-Cyp9b2-Cyp9b1-Cyp9c1-Cyp6a14-Cyp6a19-Cyp6a13-Cyp6g1","6e-146-2e-125-4e-122-7e-114-9e-112-4e-87-7e-81-7e-81-4e-80",""
"949","gene8203",1,"gene8203","supercont1.1188;supercont1.1188","47248;47538","47475;49040","+;+",1731,"AAEL014607","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0088126-FBpp0088127-FBpp0082070","FBgn0015039-FBgn0015038-FBgn0038037","CG4486-CG4485-CG11466","Cyp9b2-Cyp9b1-Cyp9f2","","","","FBpp0082070-FBpp0088126-FBpp0088127-FBpp0086933-FBpp0072228-FBpp0311645-FBpp0083697-FBpp0087770-FBpp0311631","FBgn0038037-FBgn0015039-FBgn0015038-FBgn0033775-FBgn0015040-FBgn0033302-FBgn0039006-FBgn0033304-FBgn0015714","CG11466-CG4486-CG4485-CG17577-CG3616-CG8687-CG12800-CG2397-CG10241","Cyp9f2-Cyp9b2-Cyp9b1-Cyp9h1-Cyp9c1-Cyp6a14-Cyp6d4-Cyp6a13-Cyp6a17","1e-138-4e-119-2e-114-1e-113-6e-107-4e-82-1e-81-6e-81-7e-78",""
"950","gene821",6,"gene821","supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401;supercont1.401","199575;286355;286938;295529;295839;306365;306635;306988;307164;307753;307945;308583;309290","201488;286880;287955;295773;299544;306572;306899;307023;307502;307885;308521;309227;310565","+;+;+;+;+;+;+;+;+;+;+;+;+",10888,"AAEL009495","EOG8PVRPT","FBpp0072619","FBgn0035229","CG7852","CG7852","","","","FBpp0072618-FBpp0082003-FBpp0071165-FBpp0297474","FBgn0035229-FBgn0025802-FBgn0025864-FBgn0027561","CG7852-CG6939-CG12737-CG18659","CG7852-Sbf-Crag-CG18659","0-2e-20-5e-13-2e-11",""
"951","gene8217",2,"gene8217","supercont1.812;supercont1.812","170457;199388","172207;199594","-;-",1958,"AAEL013257",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"952","gene8233",1,"gene8233","supercont1.135;supercont1.135;supercont1.135;supercont1.135","949538;957913;961566;1003158","950956;957984;961981;1005866","-;-;-;-",4616,"AAEL004930","EOG8GF66B","FBpp0080116","FBgn0027844","CG7820","CAH1","","","","FBpp0080116-FBpp0071167-FBpp0075733-FBpp0084503-FBpp0289296","FBgn0027844-FBgn0030056-FBgn0027843-FBgn0039486-FBgn0029962","CG7820-CG11284-CG6906-CG6074-CG1402","CAH1-CG11284-CAH2-CG6074-CG1402","6e-133-2e-36-5e-36-3e-35-1e-30",""
"953","gene8257",5,"gene8257","supercont1.488;supercont1.488","209959;210295","210099;210903","+;+",750,"AAEL010591","EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6-EOG83BQD6","FBpp0082078-FBpp0082079-FBpp0082077-FBpp0082046-FBpp0082047-FBpp0082041-FBpp0082042-FBpp0082045-FBpp0082044-FBpp0082043","FBgn0038020-FBgn0042206-FBgn0001149-FBgn0010043-FBgn0010044-FBgn0010038-FBgn0010039-FBgn0010042-FBgn0010041-FBgn0010040","CG10091-CG18548-CG10045-CG4371-CG4421-CG4181-CG4381-CG4423-CG12242-CG11512","GstD9-GstD10-GstD1-GstD7-GstD8-GstD2-GstD3-GstD6-GstD5-GstD4","","","","FBpp0082041-FBpp0082044-FBpp0082047-FBpp0082048-FBpp0082043-FBpp0082077-FBpp0082046-FBpp0082045","FBgn0010038-FBgn0010041-FBgn0010044-FBgn0038029-FBgn0010040-FBgn0001149-FBgn0010043-FBgn0010042","CG4181-CG12242-CG4421-CG17639-CG11512-CG10045-CG4371-CG4423","GstD2-GstD5-GstD8-GstD11-GstD4-GstD1-GstD7-GstD6","9e-53-2e-52-2e-51-8e-51-4e-50-1e-49-5e-49-7e-48",""
"954","gene8278",2,"gene8278","supercont1.1112;supercont1.1112","221267;222675","222673;222934","-;-",1667,"AAEL017505",NA,NA,NA,NA,NA,"AaegOr103","OR","OR",NA,NA,NA,NA,NA,"Or paper"
"955","gene8298",5,"gene8298","supercont1.719;supercont1.719","186979;199981","188629;200715","-;-",2386,"AAEL016973","EOG841T4K","FBpp0074258","FBgn0030854","CG8289","CG8289","","","","FBpp0071221-FBpp0079251-FBpp0083702-FBpp0074258-FBpp0078059-FBpp0086056","FBgn0030082-FBgn0003607-FBgn0039019-FBgn0030854-FBgn0003042-FBgn0004400","CG7041-CG8409-CG6990-CG8289-CG32443-CG10683","HP1b-Su(var)205-HP1c-CG8289-Pc-rhi","5e-08-3e-07-2e-06-3e-06-0.002-0.004",""
"956","gene8303",3,"gene8303","supercont1.193;supercont1.193","247913;248613","248544;248950","+;+",970,"AAEL017407","EOG86DPTG-EOG86DPTG","FBpp0083852-FBpp0078273","FBgn0039118-FBgn0037374","CG10208-CG10978","CG10208-jagn","","","","FBpp0083852","FBgn0039118","CG10208","CG10208","6.00E-106",""
"957","gene8320",1,"gene8320","supercont1.704;supercont1.704","201423;202987","202915;204481","+;+",2988,"AAEL012509",NA,NA,NA,NA,NA,"","","","FBpp0075736-FBpp0075735-FBpp0081815-FBpp0113027-FBpp0070594-FBpp0288391","FBgn0000594-FBgn0000592-FBgn0027584-FBgn0032132-FBgn0029690-FBgn0015569","CG17148-CG6917-CG4757-CG4382-CG6414-CG1131","Est-P-Est-6-CG4757-CG4382-CG6414-alpha-Est10","3e-100-1e-97-2e-75-7e-71-3e-70-2e-67",""
"958","gene8357",6,"gene8357","supercont1.453;supercont1.453;supercont1.453","458423;460080;505300","459068;460648;506375","-;-;-",2291,"AAEL010109","EOG8BS0C7","FBpp0085548","FBgn0034541","CG13437","CG13437","","","",NA,NA,NA,NA,NA,""
"959","gene8361",5,"gene8361","supercont1.453;supercont1.453;supercont1.453;supercont1.453;supercont1.453;supercont1.453","428523;428954;429086;429377;431238;435428","428798;429017;429174;429909;432849;435873","-;-;-;-;-;-",3020,"AAEL017132","EOG8NS647-EOG8NS647","FBpp0085561-FBpp0085560","FBgn0034538-FBgn0034539","CG16799-CG11159","CG16799-CG11159","","","","FBpp0085560-FBpp0085561-FBpp0070742-FBpp0072529-FBpp0297621-FBpp0072530-FBpp0072533-FBpp0072526-FBpp0072527","FBgn0034539-FBgn0034538-FBgn0029765-FBgn0004429-FBgn0035813-FBgn0004427-FBgn0004431-FBgn0004428-FBgn0004430","CG11159-CG16799-CG16756-CG9116-CG8492-CG9118-CG9120-CG1180-CG1165","CG11159-CG16799-CG16756-LysP-CG8492-LysD-LysX-LysE-LysS","1e-45-1e-40-3e-32-1e-19-1e-18-1e-17-4e-17-9e-17-8e-15",""
"960","gene8364",2,"gene8364","supercont1.453;supercont1.453;supercont1.453;supercont1.453","441228;443381;445531;451973","441271;445459;445625;452892","+;+;+;+",3138,"AAEL010111","EOG8N33D9","FBpp0309591","FBgn0034540","CG11136","Lrt","","","","FBpp0291490-FBpp0310559-FBpp0291294-FBpp0084911-FBpp0087943","FBgn0034540-FBgn0261509-FBgn0034083-FBgn0039728-FBgn0033250","CG11136-CG14351-CG8434-CG7896-CG14762","Lrt-haf-lbk-CG7896-CG14762","2e-173-6e-27-2e-26-2e-24-3e-24",""
"961","gene8383",5,"gene8383","supercont1.126;supercont1.126;supercont1.126;supercont1.126;supercont1.126","1169888;1175934;1177218;1177497;1177831","1171279;1177154;1177375;1177699;1178986","+;+;+;+;+",4130,"AAEL004664","EOG866ZBB","FBpp0111557","FBgn0085425","CG34396","CG34396","","","","FBpp0111557-FBpp0087858-FBpp0290963-FBpp0072545-FBpp0087579-FBpp0294058-FBpp0303729","FBgn0085425-FBgn0033257-FBgn0260971-FBgn0035192-FBgn0027589-FBgn0262685-FBgn0259242","CG34396-CG8713-CG42594-CG9194-CG1688-CG43155-CG42340","CG34396-CG8713-CG42594-CG9194-CG1688-CG43155-CG42340","9e-135-5e-33-2e-25-3e-18-5e-16-8e-16-3e-14",""
"962","gene840",6,"gene840","supercont1.508;supercont1.508;supercont1.508;supercont1.508;supercont1.508;supercont1.508","615837;640088;640219;652643;683282;683775","615945;640140;640338;652719;683417;683885","+;+;+;+;+;+",606,"AAEL010789","EOG8GB9ZR","FBpp0082806","FBgn0020907","CG14904","Scp2","","","","FBpp0082806","FBgn0020907","CG14904","Scp2","8.00E-97",""
"963","gene8421",3,"gene8421","supercont1.685;supercont1.685;supercont1.685;supercont1.685;supercont1.685","121924;141722;141972;143453;170921","122579;141889;142722;143802;171135","-;-;-;-;-",2140,"AAEL012377","EOG8RBTBJ","FBpp0297995","FBgn0031109","CG11748","Obp19a","AaegObp55","OBP","OBP","FBpp0297995-FBpp0074737-FBpp0078304-FBpp0075687-FBpp0078305-FBpp0085672-FBpp0076994-FBpp0308292","FBgn0031109-FBgn0020277-FBgn0010403-FBgn0011279-FBgn0011281-FBgn0034468-FBgn0031110-FBgn0039678","CG11748-CG8807-CG11422-CG10436-CG11421-CG11797-CG1670-CG18111","Obp19a-lush-Obp83b-Obp69a-Obp83a-Obp56a-Obp19b-Obp99a","7e-28-3e-17-1e-08-3e-08-1e-07-2e-06-4e-06-4e-06","Obp paper"
"964","gene843",3,"gene843","supercont1.824;supercont1.824;supercont1.824;supercont1.824","89478;91656;100127;101085","91570;91656;100240;101142","+;+;+;+",2266,"AAEL017982",NA,NA,NA,NA,NA,"","","","FBpp0075504-FBpp0081956-FBpp0081986-FBpp0082105-FBpp0082106-FBpp0082107-FBpp0082147-FBpp0082175-FBpp0083974-FBpp0307982","FBgn0001216-FBgn0013276-FBgn0013275-FBgn0051354-FBgn0013278-FBgn0013279-FBgn0013277-FBgn0001217-FBgn0001230-FBgn0266599","CG8937-CG18743-CG31366-CG5834-CG31359-CG6489-CG31449-CG7756-CG5436-CG4264","Hsc70-1-Hsp70Ab-Hsp70Aa-Hsp70Bbb-Hsp70Bb-Hsp70Bc-Hsp70Ba-Hsc70-2-Hsp68-Hsc70-4","0-0-0-0-0-0-0-0-0-0",""
"965","gene8441",1,"gene8441","supercont1.203;supercont1.203;supercont1.203;supercont1.203;supercont1.203","1441025;1441348;1447028;1447413;1447734","1441324;1441811;1447348;1447670;1448869","+;+;+;+;+",2479,"AAEL006389","EOG8VX4WR","FBpp0075508","FBgn0250848","CG8947","26-29-p","","","","FBpp0075508-FBpp0086718-FBpp0078464-FBpp0086763-FBpp0079644-FBpp0086093","FBgn0250848-FBgn0013770-FBgn0260462-FBgn0033874-FBgn0032228-FBgn0034229","CG8947-CG6692-CG12163-CG6347-CG5367-CG4847","26-29-p-Cp1-CG12163-CG6347-CG5367-CG4847","0-2e-66-2e-47-1e-46-4e-46-2e-45",""
"966","gene8447",2,"gene8447","supercont1.795;supercont1.795;supercont1.795;supercont1.795;supercont1.795;supercont1.795;supercont1.795;supercont1.795","277960;351563;353308;376579;377952;378233;378529;385718","278466;353073;353594;377886;378170;378467;378656;387838","+;+;+;+;+;+;+;+",6316,"AAEL013132","EOG8HDWK5","FBpp0074485","FBgn0027621","CG3400","Pfrx","","","","FBpp0074482","FBgn0027621","CG3400","Pfrx","0",""
"967","gene8461",2,"gene8461","supercont1.235;supercont1.235;supercont1.235","1305567;1306036;1306489","1305965;1306418;1306663","+;+;+",957,"AAEL007094","EOG8616W6","FBpp0073413","FBgn0030347","CG15739","CG15739","","","","FBpp0073413-FBpp0271787-FBpp0303979-FBpp0072878-FBpp0074927-FBpp0074928-FBpp0071687","FBgn0030347-FBgn0024995-FBgn0030348-FBgn0052488-FBgn0036760-FBgn0036759-FBgn0034713","CG15739-CG2680-CG10352-CG32488-CG5567-CG5577-CG11291","CG15739-CG2680-CG10352-CG32488-CG5567-CG5577-CG11291","1e-77-8e-63-7e-58-3e-31-3e-30-5e-24-4e-20",""
"968","gene8469",2,"gene8469","supercont1.235;supercont1.235;supercont1.235;supercont1.235;supercont1.235;supercont1.235;supercont1.235","1198155;1199410;1200542;1213242;1223939;1230344;1266360","1199345;1200475;1201641;1214054;1224475;1230530;1267024","-;-;-;-;-;-;-",5559,"AAEL007092","EOG86Q9J1","FBpp0076862","FBgn0016031","CG10645","lama","","","","FBpp0076862","FBgn0016031","CG10645","lama","2.00E-152",""
"969","gene8471",2,"gene8471","supercont1.235;supercont1.235;supercont1.235;supercont1.235;supercont1.235","1314597;1316186;1324442;1326037;1327231","1315201;1316338;1325966;1326419;1327760","+;+;+;+;+",3196,"AAEL007098",NA,NA,NA,NA,NA,"","","","FBpp0073413-FBpp0271787-FBpp0303979-FBpp0072878-FBpp0074927-FBpp0074928-FBpp0072877","FBgn0030347-FBgn0024995-FBgn0030348-FBgn0052488-FBgn0036760-FBgn0036759-FBgn0052487","CG15739-CG2680-CG10352-CG32488-CG5567-CG5577-CG32487","CG15739-CG2680-CG10352-CG32488-CG5567-CG5577-CG32487","6e-78-1e-63-1e-58-2e-32-4e-31-6e-25-1e-20",""
"970","gene8481",1,"gene8481","supercont1.1837;supercont1.1837;supercont1.1837","9225;9811;19596","9735;10666;20721","-;-;-",2493,"AAEL015337","EOG8NGKBZ","FBpp0070057","FBgn0027588","CG14476","GCS2alpha","","","","FBpp0070057-FBpp0084221-FBpp0070809","FBgn0027588-FBgn0261575-FBgn0053080","CG14476-CG11909-CG33080","GCS2alpha-tobi-CG33080","0-5e-13-3e-09",""
