"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"166","gene3927",1,"gene3927","supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157","1561144;1570454;1570879;1571203;1581373;1581936;1587991;1588083;1588977;1589162;1589381;1602869;1618987;1619298;1622917;1623057;1653335;1717057","1562495;1570813;1571127;1571341;1581438;1581998;1588016;1588919;1589096;1589318;1589517;1603252;1619234;1619904;1622940;1623270;1653388;1717502","-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-",5483,"AAEL005458","EOG85XBMG","FBpp0290497","FBgn0261862","CG12891","whd","","","","FBpp0087399-FBpp0312437-FBpp0082848-FBpp0080012-FBpp0088977","FBgn0261862-FBgn0037440-FBgn0038486-FBgn0032471-FBgn0000303","CG12891-CG1041-CG5265-CG5122-CG12345","whd-CRAT-CG5265-CG5122-ChAT","0-1e-71-2e-70-1e-62-6e-60",""
"167","gene3929",8,"gene3929","supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157","440239;451215;451401;451787;451997;454903;465103;465348;487424;488079","441792;451342;451728;451927;452380;454982;465270;466561;487472;488270","-;-;-;-;-;-;-;-;-;-",4238,"AAEL005446",NA,NA,NA,NA,NA,"","","","FBpp0074482","FBgn0027621","CG3400","Pfrx","2.00E-77",""
"168","gene4125",1,"gene4125","supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36","2898020;2909948;2910148;2910321;2910563;2910876;2923485;2939681;2939944;2984496;3008174;3037599;3051820","2900596;2910088;2910255;2910502;2910752;2911451;2923940;2939886;2940928;2984896;3008616;3037920;3052060","-;-;-;-;-;-;-;-;-;-;-;-;-",6828,"AAEL001549","EOG8ZGS3M","FBpp0111810","FBgn0020621","CG2049","Pkn","","","","FBpp0087682","FBgn0020621","CG2049","Pkn","0",""
"169","gene4248",1,"gene4248","supercont1.1783","19565","20931","-",1367,"AAEL015312",NA,NA,NA,NA,NA,"","","","FBpp0073669-FBpp0071697-FBpp0292990-FBpp0086089-FBpp0078464","FBgn0030521-FBgn0034709-FBgn0013770-FBgn0034229-FBgn0260462","CG10992-CG3074-CG6692-CG4847-CG12163","CtsB1-Swim-Cp1-CG4847-CG12163","9e-90-5e-44-2e-18-4e-18-5e-18",""
"170","gene4274",1,"gene4274","supercont1.681;supercont1.681;supercont1.681;supercont1.681;supercont1.681;supercont1.681;supercont1.681","227082;228043;228228;228490;285844;287393;287754","227844;228135;228427;228880;286442;287454;287896","-;-;-;-;-;-;-",2251,"AAEL012341",NA,NA,NA,NA,NA,"","","","FBpp0079682-FBpp0079683-FBpp0086532-FBpp0079693-FBpp0082239-FBpp0079684-FBpp0289157","FBgn0032264-FBgn0032265-FBgn0033999-FBgn0051871-FBgn0023495-FBgn0032266-FBgn0032981","CG6113-CG18301-CG8093-CG31871-CG8823-CG18302-CG3635","Lip4-CG18301-CG8093-CG31871-Lip3-CG18302-CG3635","2e-109-2e-103-1e-96-2e-96-2e-94-5e-86-1e-82",""
"171","gene4314",6,"gene4314","supercont1.752;supercont1.752;supercont1.752","227847;228309;246580","228246;228469;247198","-;-;-",1180,"AAEL012860",NA,NA,NA,NA,NA,"","","","FBpp0070421-FBpp0085702-FBpp0085746-FBpp0289819","FBgn0040376-FBgn0034429-FBgn0034426-FBgn0034428","CG13759-CG18607-CG10476-CG18606","CG13759-CG18607-CG10476-CG18606","5e-12-5e-07-3e-04-8e-04",""
"172","gene4317",1,"gene4317","supercont1.752;supercont1.752;supercont1.752","210175;210737;211099","210351;211036;211194","-;-;-",573,"AAEL012867",NA,NA,NA,NA,NA,"","","","FBpp0070421-FBpp0289819","FBgn0040376-FBgn0034428","CG13759-CG18606","CG13759-CG18606","4e-07-0.006",""
"173","gene4359",1,"gene4359","supercont1.477;supercont1.477;supercont1.477","206261;206452;211696","206381;211638;212970","+;+;+",6583,"AAEL010434",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"174","gene4376",9,"gene4376","supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55","551249;551730;551939;556470;556637;566065;566755;567079;577142;577416;577678;584353;585115;586700;595185","551663;551873;552196;556564;557279;566236;567007;567505;577277;577603;577951;584432;585678;586724;596417","-;-;-;-;-;-;-;-;-;-;-;-;-;-;-",4907,"AAEL002404","EOG8X9B7J","FBpp0088012","FBgn0003733","CG1389","tor","PTTH receptor (torso)","neuropeptide.receptor","","FBpp0088012-FBpp0082970-FBpp0084248-FBpp0079245","FBgn0003733-FBgn0010389-FBgn0022800-FBgn0032006","CG1389-CG7223-CG10244-CG8222","tor-htl-Cad96Ca-Pvr","4e-91-3e-50-1e-48-2e-48","Vogel, 2013/orthoDB"
"175","gene4406",2,"gene4406","supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55","1830849;1866129;1888563;1889714;1917728;1918631;1919653","1832527;1866174;1889444;1891028;1918561;1919579;1922559","+;+;+;+;+;+;+",8612,"AAEL002390","EOG8GTP4N","FBpp0310810","FBgn0266450","CG45074","Kr-h1","","","","FBpp0310810-FBpp0082593-FBpp0307449-FBpp0075533","FBgn0266450-FBgn0038301-FBgn0020309-FBgn0025874","CG45074-CG6654-CG14938-CG8474","Kr-h1-CG6654-crol-Meics","5e-151-2e-44-1e-43-4e-42",""
"176","gene4494",1,"gene4494","supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129","2149565;2165044;2165316;2165653;2166762","2150075;2165248;2165534;2166702;2167500","+;+;+;+;+",2724,"AAEL004739","EOG86X20W","FBpp0289511","FBgn0034432","CG7461","CG7461","","","","FBpp0289511-FBpp0083227-FBpp0076520-FBpp0074843-FBpp0082092-FBpp0076375-FBpp0087192-FBpp0078893-FBpp0311763","FBgn0034432-FBgn0038742-FBgn0035811-FBgn0036824-FBgn0037999-FBgn0035911-FBgn0086712-FBgn0031824-FBgn0031813","CG7461-CG4703-CG12262-CG3902-CG4860-CG6638-CG9006-CG9547-CG9527","CG7461-Arc42-CG12262-CG3902-CG4860-CG6638-Egm-CG9547-CG9527","0-1e-62-2e-56-3e-56-5e-52-5e-49-3e-44-3e-34-4e-12",""
"177","gene452",1,"gene452","supercont1.293;supercont1.293;supercont1.293","893340;899134;899576","893383;899512;900100","+;+;+",948,"AAEL008006","EOG82FW8Q","FBpp0074019","FBgn0030737","CG9914","CG9914","","","","FBpp0074019-FBpp0086628","FBgn0030737-FBgn0033949","CG9914-CG10131","CG9914-CG10131","4e-148-1e-97",""
"178","gene4584",3,"gene4584","supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143","1494328;1513355;1516229;1520374;1521704;1527067;1527247;1528904","1494863;1515075;1516900;1521202;1522468;1527168;1528402;1529385","+;+;+;+;+;+;+;+",6263,"AAEL017315","EOG8SJ856","FBpp0292999","FBgn0026418","CG6603","Hsc70Cb","","","","FBpp0075513-FBpp0075504-FBpp0083974-FBpp0082105","FBgn0026418-FBgn0001216-FBgn0001230-FBgn0051354","CG6603-CG8937-CG5436-CG5834","Hsc70Cb-Hsc70-1-Hsp68-Hsp70Bbb","0-6e-91-6e-91-4e-89",""
"179","gene4589",8,"gene4589","supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143","93646;94036;107608;109103;115727;120659;130406;131262;131478","94012;94619;108004;109354;116099;123853;131203;131419;132958","+;+;+;+;+;+;+;+;+",7605,"AAEL005134","EOG890B1C-EOG890B1C","FBpp0074909-FBpp0300164","FBgn0036768-FBgn0052191","CG7402-CG32191","CG7402-CG32191","","","","FBpp0074909-FBpp0074908-FBpp0300164-FBpp0290455-FBpp0082725","FBgn0036768-FBgn0036765-FBgn0052191-FBgn0033763-FBgn0040271","CG7402-CG7408-CG32191-CG8646-CG6725","CG7402-CG7408-CG32191-CG8646-Sulf1","1e-176-6e-159-3e-151-6e-149-5e-16",""
"180","gene4748",4,"gene4748","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","711241;712321;713747;714275;714584;714969;735660","712257;713679;714211;714525;714910;715500;737565","-;-;-;-;-;-;-",5857,"AAEL010382","EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348","CG18516-CG6045-CG18522-CG18519","AOX4-AOX3-AOX1-AOX2","","","","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435-FBpp0082172","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348-FBgn0003308","CG18516-CG6045-CG18522-CG18519-CG7642","AOX4-AOX3-AOX1-AOX2-ry","0-0-0-0-1e-174",""
"181","gene4756",2,"gene4756","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","226263;227483;296190;312985;313315;322995;323304;323538;324258;325168;326162","226321;227713;296778;313224;313508;323240;323475;324197;325091;326101;329828","+;+;+;+;+;+;+;+;+;+;+",7826,"AAEL010379","EOG8258HX-EOG8258HX-EOG8258HX","FBpp0086914-FBpp0076719-FBpp0076720","FBgn0004512-FBgn0004513-FBgn0035695","CG3879-CG10181-CG10226","Mdr49-Mdr65-CG10226","","","","FBpp0076719-FBpp0076720-FBpp0086666-FBpp0086914-FBpp0073491-FBpp0070078-FBpp0082642-FBpp0072638","FBgn0004513-FBgn0035695-FBgn0010241-FBgn0004512-FBgn0030403-FBgn0023536-FBgn0038376-FBgn0035244","CG10181-CG10226-CG8523-CG3879-CG1824-CG3156-CG4225-CG7955","Mdr65-CG10226-Mdr50-Mdr49-CG1824-CG3156-Hmt-1-ABCB7","0-0-0-0-3e-95-3e-85-1e-58-5e-56",""
"182","gene4782",4,"gene4782","supercont1.1327;supercont1.1327","84606;85337","85277;86487","-;-",1823,"AAEL017061",NA,NA,NA,NA,NA,"","","","FBpp0086585-FBpp0311645-FBpp0085466-FBpp0084553-FBpp0086582-FBpp0289404-FBpp0087770-FBpp0311631","FBgn0013772-FBgn0033302-FBgn0000473-FBgn0039519-FBgn0033978-FBgn0033980-FBgn0033304-FBgn0015714","CG10248-CG8687-CG9438-CG13977-CG10242-CG10245-CG2397-CG10241","Cyp6a8-Cyp6a14-Cyp6a2-Cyp6a18-Cyp6a23-Cyp6a20-Cyp6a13-Cyp6a17","4e-140-2e-135-3e-134-6e-133-3e-132-1e-131-2e-129-3e-127",""
"183","gene4784",4,"gene4784","supercont1.1327;supercont1.1327","121982;122543","122484;123710","-;-",1671,"AAEL014891","EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ","FBpp0311645-FBpp0086583-FBpp0087770-FBpp0086580-FBpp0085466-FBpp0289404-FBpp0086586-FBpp0086582-FBpp0289405-FBpp0084553-FBpp0086585-FBpp0086581","FBgn0033302-FBgn0033979-FBgn0033304-FBgn0013773-FBgn0000473-FBgn0033980-FBgn0033981-FBgn0033978-FBgn0013771-FBgn0039519-FBgn0013772-FBgn0015714","CG8687-CG10243-CG2397-CG10240-CG9438-CG10245-CG10247-CG10242-CG10246-CG13977-CG10248-CG10241","Cyp6a14-Cyp6a19-Cyp6a13-Cyp6a22-Cyp6a2-Cyp6a20-Cyp6a21-Cyp6a23-Cyp6a9-Cyp6a18-Cyp6a8-Cyp6a17","","","","FBpp0311645-FBpp0086585-FBpp0289405-FBpp0085466-FBpp0087770-FBpp0084553-FBpp0086586-FBpp0309924","FBgn0033302-FBgn0013772-FBgn0013771-FBgn0000473-FBgn0033304-FBgn0039519-FBgn0033981-FBgn0031726","CG8687-CG10248-CG10246-CG9438-CG2397-CG13977-CG10247-CG7249","Cyp6a14-Cyp6a8-Cyp6a9-Cyp6a2-Cyp6a13-Cyp6a18-Cyp6a21-Cyp6a16","3e-149-3e-146-2e-145-2e-144-1e-143-1e-141-2e-141-1e-137",""
"184","gene4798",6,"gene4798","supercont1.864;supercont1.864;supercont1.864","302374;304236;304983","303781;304908;304988","+;+;+",2087,"AAEL013531","EOG8S4S7B","FBpp0085295","FBgn0025674","CG15218","CycK","","","","FBpp0085295-FBpp0070418-FBpp0074968-FBpp0082469-FBpp0306264","FBgn0025674-FBgn0040394-FBgn0025455-FBgn0004597-FBgn0264816","CG15218-CG16903-CG6292-CG7281-CG44010","CycK-CG16903-CycT-CycC-koko","2e-153-5e-34-2e-33-1e-13-1e-10",""
"185","gene4807",1,"gene4807","supercont1.667","5342","6582","+",1241,"AAEL012216",NA,NA,NA,NA,NA,"","","","FBpp0073669-FBpp0071697-FBpp0292990-FBpp0086089-FBpp0078464","FBgn0030521-FBgn0034709-FBgn0013770-FBgn0034229-FBgn0260462","CG10992-CG3074-CG6692-CG4847-CG12163","CtsB1-Swim-Cp1-CG4847-CG12163","1e-89-4e-44-2e-18-4e-18-6e-18",""
"186","gene4856",2,"gene4856","supercont1.591;supercont1.591","670682;690435","670846;691994","+;+",1725,"AAEL011584","EOG8TTK8D-EOG8TTK8D","FBpp0078742-FBpp0073290","FBgn0031728-FBgn0015245","CG7235-CG12101","Hsp60C-Hsp60","","","","FBpp0073290-FBpp0077665-FBpp0078742-FBpp0080095-FBpp0071226-FBpp0087096","FBgn0015245-FBgn0011244-FBgn0031728-FBgn0032525-FBgn0030086-FBgn0010621","CG12101-CG2830-CG7235-CG16954-CG7033-CG8439","Hsp60-Hsp60B-Hsp60C-Hsp60D-CG7033-Cct5","0-0-0-2e-139-1e-10-9e-08",""
"187","gene4929",5,"gene4929","supercont1.188;supercont1.188;supercont1.188;supercont1.188;supercont1.188;supercont1.188;supercont1.188","1152264;1160732;1161450;1161568;1164093;1183293;1197623","1153600;1161387;1161513;1163079;1164578;1183710;1198033","-;-;-;-;-;-;-",4884,"AAEL006087","EOG8Q5CDS","FBpp0074480","FBgn0031020","CG12202","Nat1","","","","FBpp0074480-FBpp0085344","FBgn0031020-FBgn0021847","CG12202-CG8325","Nat1-l(2)k14710","0-8e-04",""
"188","gene4958",5,"gene4958","supercont1.470;supercont1.470;supercont1.470","97584;99785;108029","99728;101251;108964","-;-;-",4548,"AAEL010318","EOG8V19RB","FBpp0085915","FBgn0265297","CG5119","pAbp","","","","FBpp0085915-FBpp0072253-FBpp0070859-FBpp0297665","FBgn0265297-FBgn0035016-FBgn0015818-FBgn0086675","CG5119-CG4612-CG3780-CG4396","pAbp-CG4612-Spx-fne","0-1e-69-9e-27-3e-25",""
"189","gene5030",1,"gene5030","supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53","240011;261858;277717;277965;278541;279303;279966","240678;262749;277881;278069;278682;279907;280636","+;+;+;+;+;+;+",3248,"AAEL002294",NA,NA,NA,NA,NA,"","","","FBpp0074919-FBpp0084081-FBpp0084970-FBpp0085026-FBpp0088515-FBpp0085041-FBpp0082619","FBgn0036770-FBgn0013953-FBgn0039736-FBgn0039787-FBgn0034275-FBgn0039789-FBgn0038354","CG5485-CG7005-CG7912-CG9702-CG5002-CG9717-CG5404","Prestin-Esp-CG7912-CG9702-CG5002-CG9717-CG5404","1e-134-4e-35-2e-31-3e-29-2e-27-3e-22-3e-14",""
"190","gene5040",1,"gene5040","supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53","897139;916945;917286;917647;917898","897419;916999;917583;917838;918495","+;+;+;+;+",1424,"AAEL002291","EOG8D29FR","FBpp0073256","FBgn0021742","CG1567","C901","","","","FBpp0073256-FBpp0289137","FBgn0021742-FBgn0267001","CG1567-CG42338","C901-Ten-a","1e-140-4e-33",""
"191","gene5042",8,"gene5042","supercont1.53;supercont1.53;supercont1.53","918426;918939;919204","918879;919140;919595","-;-;-",1048,"AAEL002310","EOG85B471","FBpp0087589","FBgn0016970","CG13951","l(2)k10201","","","","FBpp0087589","FBgn0016970","CG13951","l(2)k10201","3.00E-20",""
"192","gene5054",1,"gene5054","supercont1.53;supercont1.53","892168;892770","892712;893048","-;-",824,"AAEL002283",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"193","gene5062",8,"gene5062","supercont1.53;supercont1.53;supercont1.53;supercont1.53;supercont1.53","1882510;1883133;1888484;1898804;1919194","1883060;1884030;1888649;1899745;1919312","-;-;-;-;-",2676,"AAEL002296","EOG8Z91N7","FBpp0072135","FBgn0025352","CG4581","Thiolase","","","","FBpp0072135-FBpp0071095-FBpp0072560-FBpp0079472-FBpp0080659","FBgn0025352-FBgn0029969-FBgn0035203-FBgn0040064-FBgn0015808","CG4581-CG10932-CG9149-CG4600-CG17320","Thiolase-CG10932-CG9149-yip2-ScpX","0-4e-48-1e-44-9e-34-3e-04",""
"194","gene5160",8,"gene5160","supercont1.699;supercont1.699;supercont1.699;supercont1.699;supercont1.699;supercont1.699;supercont1.699;supercont1.699","382496;383747;396990;411732;412059;412475;426208;427009","383053;384777;399842;411966;412296;412677;426427;427973","+;+;+;+;+;+;+;+",6303,"AAEL012464","EOG866ZBQ","FBpp0075543","FBgn0036381","CG8745","CG8745","","","","FBpp0075543-FBpp0112101-FBpp0074729-FBpp0074677","FBgn0036381-FBgn0037186-FBgn0022774-FBgn0036927","CG8745-CG11241-CG8782-CG7433","CG8745-CG11241-Oat-CG7433","0-2e-101-5e-35-2e-16",""
"195","gene5174",6,"gene5174","supercont1.13;supercont1.13;supercont1.13;supercont1.13;supercont1.13;supercont1.13;supercont1.13","1282227;1286902;1287380;1287532;1287730;1288034;1315026","1282707;1287014;1287468;1287669;1287956;1288866;1315081","-;-;-;-;-;-;-",1937,"AAEL000644","EOG8X3KSV","FBpp0112245","FBgn0040805","CG12355","CG12355","","","","FBpp0112245-FBpp0070243-FBpp0073040","FBgn0040805-FBgn0026872-FBgn0052262","CG12355-CG14777-CG32262","CG12355-CG14777-CG32262","1e-77-9e-21-9e-16",""
"196","gene5219",2,"gene5219","supercont1.13;supercont1.13;supercont1.13","666927;668390;683560","668326;669657;684350","-;-;-",3459,"AAEL000641","EOG8S7NFS","FBpp0075401","FBgn0014002","CG6988","Pdi","","","","FBpp0075401-FBpp0087164-FBpp0080395-FBpp0075212-FBpp0074020-FBpp0305170","FBgn0014002-FBgn0033663-FBgn0025678-FBgn0036579-FBgn0030734-FBgn0030329","CG6988-CG8983-CG5809-CG5027-CG9911-CG1837","Pdi-ERp60-CaBP1-CG5027-CG9911-prtp","0-9e-62-6e-17-3e-15-1e-14-1e-14",""
"197","gene5265",4,"gene5265","supercont1.278;supercont1.278","580007;581895","581516;583117","-;-",2733,"AAEL007758","EOG8DRD4G","FBpp0076954","FBgn0052512","CG32512","CG32512","","","","FBpp0076954","FBgn0052512","CG32512","CG32512","9.00E-63",""
"198","gene5295",2,"gene5295","supercont1.152;supercont1.152;supercont1.152;supercont1.152","1927969;1928424;1936072;1936423","1928309;1928543;1936357;1937070","-;-;-;-",1395,"AAEL005349",NA,NA,NA,NA,NA,"","","","FBpp0075303-FBpp0087900","FBgn0036501-FBgn0025469","CG7272-CG8717","CG7272-slv","8e-39-8e-17",""
"199","gene5340",8,"gene5340","supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311;supercont1.311","936727;1001853;1015571;1063548;1063808;1064024;1075287;1077714;1078878;1079066;1079683;1080273;1095720;1097090","937084;1001875;1016543;1063746;1063922;1064117;1075367;1077796;1078988;1079251;1079807;1080302;1096063;1097976","+;+;+;+;+;+;+;+;+;+;+;+;+;+",3609,"AAEL008292","EOG8GTP4S-EOG8GTP4S","FBpp0111988-FBpp0086614","FBgn0033744-FBgn0033932","CG12370-CG8422","Dh44-R2-Dh44-R1","Diuretic hormone 44 receptor","neuropeptide receptor","neuropeptide receptor","FBpp0086614-FBpp0087047-FBpp0099841-FBpp0073584-FBpp0086868","FBgn0033932-FBgn0033744-FBgn0260753-FBgn0030437-FBgn0052843","CG8422-CG12370-CG13758-CG4395-CG32843","Dh44-R1-Dh44-R2-Pdfr-hec-Dh31-R","2e-149-2e-136-1e-39-9e-32-3e-29","orthoDB"
"200","gene5402",2,"gene5402","supercont1.635;supercont1.635;supercont1.635","642998;652670;656853","643390;656754;659596","+;+;+",7222,"AAEL011943","EOG8PK514-EOG8PK514","FBpp0076296-FBpp0087879","FBgn0001168-FBgn0010109","CG6494-CG8704","h-dpn","","","","FBpp0076296-FBpp0087879-FBpp0080685-FBpp0084355-FBpp0084329-FBpp0084328-FBpp0087945-FBpp0084334-FBpp0084332","FBgn0001168-FBgn0010109-FBgn0032741-FBgn0002733-FBgn0002735-FBgn0002734-FBgn0027788-FBgn0002633-FBgn0002609","CG6494-CG8704-CG10446-CG14548-CG8333-CG8328-CG11194-CG8361-CG8346","h-dpn-Sidpn-E(spl)mbeta-HLH-E(spl)mgamma-HLH-E(spl)mdelta-HLH-Hey-E(spl)m7-HLH-E(spl)m3-HLH","1e-84-2e-52-4e-25-6e-19-1e-18-2e-18-2e-16-3e-15-3e-14",""
"201","gene5425",4,"gene5425","supercont1.225;supercont1.225;supercont1.225;supercont1.225;supercont1.225;supercont1.225","245241;253912;254272;258590;258794;258990","245396;254075;254395;258716;258907;259051","-;-;-;-;-;-",747,"AAEL006885","EOG8VMJ6Q","FBpp0087502","FBgn0004907","CG17870","14-3-3zeta","","","","FBpp0087502","FBgn0004907","CG17870","14-3-3zeta","6.00E-168",""
"202","gene5451",7,"gene5451","supercont1.959;supercont1.959","315094;315712","315550;315834","-;-",580,"AAEL013909",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"203","gene5498",3,"gene5498","supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196","788791;811563;827872;881391;916729;917223;922069;922413;922794;923349;929187;929469;929832;930164;949493","789570;811738;828039;881507;917115;922004;922214;922475;922908;929102;929399;929718;929984;930803;950421","+;+;+;+;+;+;+;+;+;+;+;+;+;+;+",14673,"AAEL006242","EOG86Q9HN","FBpp0289294","FBgn0004167","CG12008","kst","","","","FBpp0072934-FBpp0306508","FBgn0004167-FBgn0250788","CG12008-CG5870","kst-beta-Spec","0-9e-178",""
"204","gene5499",6,"gene5499","supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196","1276811;1277696;1293030;1293396;1293585;1302480;1302676;1302846;1303035;1306928;1307311;1307712","1277630;1277841;1293338;1293521;1293753;1302610;1302788;1302971;1303203;1307250;1307652;1309084","+;+;+;+;+;+;+;+;+;+;+;+",4147,"AAEL006241","EOG87SW55","FBpp0311364","FBgn0264907","CG44098","CG44098","","","","FBpp0306977-FBpp0083258-FBpp0083259-FBpp0083260-FBpp0083983-FBpp0301218-FBpp0306892","FBgn0264907-FBgn0038753-FBgn0038752-FBgn0038750-FBgn0019952-FBgn0063649-FBgn0086365","CG44098-CG4459-CG4462-CG4465-CG6331-CG6006-CG13610","CG44098-CG4459-CG4462-CG4465-Orct-CG6006-Orct2","0-9e-120-5e-113-9e-92-1e-32-2e-32-4e-29",""
"205","gene5500",8,"gene5500","supercont1.196;supercont1.196;supercont1.196;supercont1.196","440548;461937;462424;463622","447762;462357;462834;464132","-;-;-;-",8558,"AAEL006240","EOG8SR0ND","FBpp0308868","FBgn0030245","CG1637","CG1637","","","","FBpp0073262","FBgn0030245","CG1637","CG1637","0",""
"206","gene5508",1,"gene5508","supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196;supercont1.196","1174564;1226344;1236322;1246598;1252274;1258911","1175482;1226662;1236383;1246739;1252530;1259876","+;+;+;+;+;+",2665,"AAEL006235","EOG8N076N","FBpp0079298","FBgn0028394","CG17834","CG17834","","","","FBpp0079298","FBgn0028394","CG17834","CG17834","2.00E-74",""
"207","gene5526",2,"gene5526","supercont1.110;supercont1.110","1026429;1026873","1026811;1027827","-;-",1338,"AAEL004220",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"208","gene5550",1,"gene5550","supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675","113922;132534;142406;142599;145718;152959;153762","118886;132725;142541;142875;146185;153411;153884","-;-;-;-;-;-;-",6614,"AAEL012287",NA,NA,NA,NA,NA,"","","","FBpp0086445-FBpp0070973-FBpp0087180-FBpp0072148-FBpp0075673","FBgn0034045-FBgn0029932-FBgn0033644-FBgn0034909-FBgn0036316","CG8249-CG4607-CG8234-CG4797-CG10960","CG8249-CG4607-Tret1-2-CG4797-CG10960","1e-128-7e-123-4e-56-4e-50-1e-47",""
"209","gene5556",4,"gene5556","supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675;supercont1.675","9710;21754;22001;22667;23603;41331;45870;84618","11251;21902;22192;22967;23665;41532;46271;85430","-;-;-;-;-;-;-;-",3664,"AAEL012288",NA,NA,NA,NA,NA,"","","","FBpp0086445-FBpp0070973-FBpp0072148-FBpp0087180-FBpp0075673","FBgn0034045-FBgn0029932-FBgn0034909-FBgn0033644-FBgn0036316","CG8249-CG4607-CG4797-CG8234-CG10960","CG8249-CG4607-CG4797-Tret1-2-CG10960","2e-117-1e-106-7e-51-4e-48-4e-45",""
"210","gene5589",8,"gene5589","supercont1.1234;supercont1.1234;supercont1.1234;supercont1.1234","154219;155014;155302;162914","154955;155201;155495;163054","+;+;+;+",1260,"AAEL014717","EOG8MGW0B","FBpp0083676","FBgn0038984","CG5315","AdipoR","","","","FBpp0083675-FBpp0082478-FBpp0290238","FBgn0038984-FBgn0038256-FBgn0053203","CG5315-CG7530-CG33203","AdipoR-CG7530-CG33203","0-7e-40-9e-14",""
