"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"325","gene6183",1,"gene6183","supercont1.172;supercont1.172;supercont1.172;supercont1.172;supercont1.172","1938849;1940190;1941105;1946627;1946992","1939340;1941004;1941230;1946821;1947286","-;-;-;-;-",1923,"AAEL005730","EOG873SH4","FBpp0079381","FBgn0013746","CG9556","alien","","","","FBpp0079381-FBpp0086604-FBpp0074841","FBgn0013746-FBgn0028689-FBgn0027057","CG9556-CG10149-CG3889","alien-Rpn6-CSN1b","0-1e-16-6e-06",""
"326","gene6188",1,"gene6188","supercont1.172;supercont1.172;supercont1.172","951764;970332;1032204","952625;971272;1034129","+;+;+",3729,"AAEL005738","EOG8V727C","FBpp0080451","FBgn0032601","CG17914","yellow-b","","","","FBpp0080451-FBpp0080260-FBpp0070070-FBpp0088184-FBpp0303843-FBpp0082190","FBgn0032601-FBgn0041713-FBgn0004034-FBgn0039896-FBgn0041710-FBgn0038105","CG17914-CG4182-CG3757-CG1629-CG18550-CG8063","yellow-b-yellow-c-y-yellow-h-yellow-f-yellow-f2","0-8e-128-3e-111-1e-93-3e-84-6e-78",""
"327","gene6230",1,"gene6230","supercont1.370;supercont1.370","517496;519349","518400;519388","-;-",945,"AAEL009116",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"328","gene6231",1,"gene6231","supercont1.370;supercont1.370;supercont1.370","946185;948356;948561","946694;948500;948872","-;-;-",967,"AAEL009114","EOG8MPMGR","FBpp0303107","FBgn0000504","CG11094","dsx","","","","FBpp0081256-FBpp0084820-FBpp0083410-FBpp0073599","FBgn0000504-FBgn0039683-FBgn0038851-FBgn0030477","CG11094-CG15504-CG5737-CG15749","dsx-dmrt99B-dmrt93B-dmrt11E","1e-33-2e-20-2e-16-8e-15",""
"329","gene6237",1,"gene6237","supercont1.370;supercont1.370;supercont1.370","39286;39546;39803","39326;39738;40462","+;+;+",894,"AAEL009112","EOG88WFTJ-EOG88WFTJ-EOG88WFTJ","FBpp0070243-FBpp0290527-FBpp0070244","FBgn0026872-FBgn0037292-FBgn0029580","CG14777-CG2022-CG14778","CG14777-CG2022-CG14778","","","","FBpp0290527-FBpp0070243-FBpp0070244-FBpp0112245-FBpp0073040","FBgn0037292-FBgn0026872-FBgn0029580-FBgn0040805-FBgn0052262","CG2022-CG14777-CG14778-CG12355-CG32262","CG2022-CG14777-CG14778-CG12355-CG32262","2e-66-2e-57-6e-54-9e-15-8e-12",""
"330","gene6248",1,"gene6248","supercont1.163;supercont1.163;supercont1.163;supercont1.163;supercont1.163;supercont1.163;supercont1.163;supercont1.163","934385;956210;956643;956850;957075;957483;981523;1047744","936446;956384;956781;957002;957416;957686;981613;1049652","-;-;-;-;-;-;-;-",5075,"AAEL018343","EOG8V9XG1","FBpp0289207","FBgn0259678","CG42347","sqa","","","","FBpp0289206-FBpp0307627","FBgn0259678-FBgn0265045","CG42347-CG44162","sqa-Strn-Mlck","2e-135-4e-92",""
"331","gene6256",4,"gene6256","supercont1.163;supercont1.163","642830;651433","643419;653045","+;+",2203,"AAEL005558",NA,NA,NA,NA,NA,"","","","FBpp0301745","FBgn0021872","CG9415","Xbp1","1.00E-38",""
"332","gene636",1,"gene636","supercont1.24;supercont1.24;supercont1.24","1222840;1223211;1224404","1223150;1223931;1225219","+;+;+",1848,"AAEL001162","EOG8SXR50","FBpp0079268","FBgn0032034","CG17295","Rcd4","","","","FBpp0079268","FBgn0032034","CG17295","Rcd4","6.00E-10",""
"333","gene6382",1,"gene6382","supercont1.341;supercont1.341;supercont1.341","1029772;1039385;1060949","1030071;1040647;1062559","+;+;+",3174,"AAEL008680","EOG84J5B2","FBpp0113022","FBgn0053276","CG33276","CG33276","","","","FBpp0113022","FBgn0053276","CG33276","CG33276","2.00E-34",""
"334","gene6396",1,"gene6396","supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428","169210;185660;185960;197414;197659","170577;185894;186499;197598;198506","-;-;-;-;-",3176,"AAEL009776",NA,NA,NA,NA,NA,"","","","FBpp0085420-FBpp0080894-FBpp0070351-FBpp0070667-FBpp0082545","FBgn0261403-FBgn0032863-FBgn0023516-FBgn0029713-FBgn0038324","CG10392-CG2508-CG14815-CG11436-CG5038","sxc-Cdc23-Pex5-CG11436-CG5038","1e-09-2e-04-8e-04-0.009-0.01",""
"335","gene6406",1,"gene6406","supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428","736539;774804;786956;787580;798230;805055;806450;826810;835027","736857;776356;787513;787788;798691;806386;806532;827843;845058","+;+;+;+;+;+;+;+;+",15582,"AAEL009775","EOG8K9F3C","FBpp0074458","FBgn0031006","CG8002","rictor","","","","FBpp0074458","FBgn0031006","CG8002","rictor","0",""
"336","gene6412",1,"gene6412","supercont1.261","745093","745290","+",198,"AAEL007530",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"337","gene6418",1,"gene6418","supercont1.261;supercont1.261;supercont1.261","738868;739322;744769","739045;739824;744909","+;+;+",822,"AAEL007528","EOG8DZ4MJ","FBpp0271753","FBgn0030400","CG11138","CG11138","","","","FBpp0304107","FBgn0030400","CG11138","CG11138","6.00E-47",""
"338","gene6501",1,"gene6501","supercont1.472;supercont1.472;supercont1.472;supercont1.472;supercont1.472","413537;414355;414581;426041;426286","414295;414515;414948;426229;427548","-;-;-;-;-",2740,"AAEL010336","EOG8JMBF2","FBpp0087449","FBgn0028426","CG3298","JhI-1","","","","FBpp0087449","FBgn0028426","CG3298","JhI-1","0",""
"339","gene6579",1,"gene6579","supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766","324455;325863;354025;354121;355963;356148;369092","325791;326076;354056;355905;356082;356248;369558","-;-;-;-;-;-;-",4056,"AAEL012945",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"340","gene66",1,"gene66","supercont1.330;supercont1.330;supercont1.330","143004;143337;151327","143223;144184;151978","+;+;+",1720,"AAEL008517","EOG8Q87P5","FBpp0086790","FBgn0024556","CG6050","EfTuM","","","","FBpp0086790-FBpp0088054-FBpp0085193-FBpp0304260","FBgn0024556-FBgn0033184-FBgn0000557-FBgn0000556","CG6050-CG12736-CG1873-CG8280","EfTuM-CG12736-Ef1alpha100E-Ef1alpha48D","0-5e-160-3e-46-7e-45",""
"341","gene6600",1,"gene6600","supercont1.468;supercont1.468;supercont1.468;supercont1.468;supercont1.468","391160;395086;395405;396897;407188","391811;395348;395817;407136;407188","+;+;+;+;+",11569,"AAEL010284","EOG85F0FB","FBpp0081276","FBgn0037513","CG3027","pyd3","","","","FBpp0081276-FBpp0081507-FBpp0072385","FBgn0037513-FBgn0037687-FBgn0024945","CG3027-CG8132-CG7067","pyd3-CG8132-NitFhit","0-1e-10-2e-06",""
"342","gene662",1,"gene662","supercont1.24;supercont1.24;supercont1.24;supercont1.24;supercont1.24;supercont1.24","3518840;3519171;3520255;3529320;3533335;3533691","3519111;3520007;3520930;3529807;3533630;3534013","+;+;+;+;+;+",2892,"AAEL001169","EOG83JFW4","FBpp0088519","FBgn0028744","CG5033","CG5033","","","","FBpp0088519-FBpp0075597-FBpp0086375-FBpp0083779-FBpp0087277-FBpp0088514","FBgn0028744-FBgn0036354-FBgn0015754-FBgn0039067-FBgn0033607-FBgn0034274","CG5033-CG10191-CG8440-CG4448-CG9062-CG10931","CG5033-Poc1-Lis-1-wda-CG9062-CG10931","0-2e-14-4e-08-3e-06-7e-06-7e-06",""
"343","gene6624",1,"gene6624","supercont1.170;supercont1.170;supercont1.170","1935251;1940351;1941594","1937029;1941535;1941896","-;-;-",3267,"AAEL005688","EOG8VQDDW","FBpp0075169","FBgn0036629","CG4573","CG4573","","","","FBpp0075169-FBpp0083898-FBpp0084240","FBgn0036629-FBgn0005674-FBgn0027090","CG4573-CG5394-CG10506","CG4573-Aats-glupro-Aats-gln","0-1e-11-6e-08",""
"344","gene6765",1,"gene6765","supercont1.28;supercont1.28","457925;475245","458984;476702","+;+",2518,"AAEL001270","EOG8JHG6H","FBpp0088048","FBgn0033178","CG11127","CG11127","","","","FBpp0088048","FBgn0033178","CG11127","CG11127","1.00E-86",""
"345","gene6782",2,"gene6782","supercont1.28;supercont1.28;supercont1.28","2767753;2768124;2768322","2768054;2768261;2768996","+;+;+",1115,"AAEL001265","EOG8TQQ2V","FBpp0078174","FBgn0037181","CG11370","CG11370","","","","FBpp0078174","FBgn0037181","CG11370","CG11370","0.001",""
"346","gene679",1,"gene679","supercont1.394;supercont1.394","801127;818617","802377;820117","+;+",2752,"AAEL009413","EOG8T1MCD","FBpp0072134","FBgn0025336","CG4882","CG4882","","","","FBpp0072134","FBgn0025336","CG4882","CG4882","4.00E-31",""
"347","gene6944",4,"gene6944","supercont1.246;supercont1.246;supercont1.246;supercont1.246","1499337;1499691;1500657;1500662","1499631;1500448;1500660;1501075","+;+;+;+",1471,"AAEL007274","EOG8W6RMP","FBpp0080997","FBgn0032919","CG9253","CG9253","","","","FBpp0080997-FBpp0087645-FBpp0080622-FBpp0087865-FBpp0073828-FBpp0079565-FBpp0076003-FBpp0303628","FBgn0032919-FBgn0010220-FBgn0032690-FBgn0021995-FBgn0030631-FBgn0004419-FBgn0036104-FBgn0001942","CG9253-CG12759-CG10333-CG2173-CG6227-CG4916-CG6418-CG9075","CG9253-Dbp45A-CG10333-Rs1-CG6227-me31B-CG6418-eIF-4a","0-8e-55-6e-44-3e-43-1e-40-2e-40-1e-39-8e-38",""
"348","gene6985",1,"gene6985","supercont1.368;supercont1.368;supercont1.368;supercont1.368","1019363;1019781;1031621;1031861","1019726;1021261;1031793;1033145","+;+;+;+",3303,"AAEL009084","EOG85XBMQ","FBpp0075756","FBgn0036254","CG5645","CG5645","","","","FBpp0075756","FBgn0036254","CG5645","CG5645","3.00E-122",""
"349","gene7016",1,"gene7016","supercont1.512;supercont1.512;supercont1.512;supercont1.512;supercont1.512;supercont1.512","428308;431287;470367;471312;484606;484762","428730;431518;471201;472216;484696;486124","+;+;+;+;+;+",3849,"AAEL010864","EOG8Z395J","FBpp0070667","FBgn0029713","CG11436","CG11436","","","","FBpp0070667","FBgn0029713","CG11436","CG11436","7.00E-63",""
"350","gene7021",1,"gene7021","supercont1.728;supercont1.728;supercont1.728","223612;224369;274558","224028;225260;274678","-;-;-",1430,"AAEL012716","EOG8WWV98","FBpp0084839","FBgn0039689","CG7598","CIA30","","","","FBpp0084839","FBgn0039689","CG7598","CIA30","2.00E-131",""
"351","gene7026",1,"gene7026","supercont1.387;supercont1.387","294138;311571","310848;314589","+;+",19730,"AAEL009287","EOG8MSGQK","FBpp0073327","FBgn0020255","CG1404","Ran","","","","FBpp0073327-FBpp0075369-FBpp0070027-FBpp0083503-FBpp0304216","FBgn0020255-FBgn0036497-FBgn0031090-FBgn0016700-FBgn0015793","CG1404-CG7815-CG9575-CG3320-CG7062","Ran-Ran-like-Rab35-Rab1-Rab19","1e-154-3e-90-1e-26-4e-26-1e-25",""
"352","gene7029",1,"gene7029","supercont1.387;supercont1.387","875745;879865","876410;880468","-;-",1270,"AAEL009288","EOG83XXW9","FBpp0077550","FBgn0031357","CG17642","mRpL48","","","","FBpp0077550-FBpp0082512","FBgn0031357-FBgn0038307","CG17642-CG4247","mRpL48-mRpS10","3e-67-4e-07",""
"353","gene7030",1,"gene7030","supercont1.387;supercont1.387;supercont1.387;supercont1.387;supercont1.387","804411;804520;805904;822743;831456","804447;805807;806512;823661;831536","+;+;+;+;+",2934,"AAEL009285","EOG86Q9HX","FBpp0072475","FBgn0052344","CG32344","CG32344","","","","FBpp0072475-FBpp0080997-FBpp0087865-FBpp0087645-FBpp0073828-FBpp0076003-FBpp0081324-FBpp0079566","FBgn0052344-FBgn0032919-FBgn0021995-FBgn0010220-FBgn0030631-FBgn0036104-FBgn0037573-FBgn0004419","CG32344-CG9253-CG2173-CG12759-CG6227-CG6418-CG7483-CG4916","CG32344-CG9253-Rs1-Dbp45A-CG6227-CG6418-eIF4AIII-me31B","0-5e-62-3e-59-1e-57-2e-55-1e-54-2e-54-1e-53",""
"354","gene7053",1,"gene7053","supercont1.972;supercont1.972;supercont1.972;supercont1.972","14125;14583;15276;16747","14518;15077;16683;17352","-;-;-;-",2903,"AAEL013968","EOG8ZGS3V","FBpp0070637","FBgn0026079","CG6133","Nsun2","","","","FBpp0070637-FBpp0087045-FBpp0077624-FBpp0078203-FBpp0289234","FBgn0026079-FBgn0033741-FBgn0031308-FBgn0037200-FBgn0259704","CG6133-CG8545-CG4749-CG11109-CG42358","Nsun2-CG8545-CG4749-CG11109-Nsun5","0-6e-21-2e-18-3e-10-1e-04",""
"355","gene7059",4,"gene7059","supercont1.58;supercont1.58;supercont1.58;supercont1.58","1202910;1204037;1220285;1224137","1204014;1204684;1220779;1224141","-;-;-;-",2253,"AAEL002468","EOG8SXR41","FBpp0073491","FBgn0030403","CG1824","CG1824","","","","FBpp0073491-FBpp0070078-FBpp0086914-FBpp0086666-FBpp0304378-FBpp0076719-FBpp0082642-FBpp0072638","FBgn0030403-FBgn0023536-FBgn0004512-FBgn0010241-FBgn0035695-FBgn0004513-FBgn0038376-FBgn0035244","CG1824-CG3156-CG3879-CG8523-CG10226-CG10181-CG4225-CG7955","CG1824-CG3156-Mdr49-Mdr50-CG10226-Mdr65-Hmt-1-ABCB7","0-1e-107-8e-90-6e-87-4e-81-1e-78-3e-58-1e-53",""
"356","gene7086",1,"gene7086","supercont1.58;supercont1.58;supercont1.58","690189;700983;704354","690729;703952;705001","-;-;-",4159,"AAEL002465","EOG83FKN5","FBpp0085870","FBgn0034346","CG12263","CG12263","","","","FBpp0085870-FBpp0087978-FBpp0087517-FBpp0084552","FBgn0034346-FBgn0033187-FBgn0033479-FBgn0039518","CG12263-CG2144-CG2292-CG13978","CG12263-CG2144-CG2292-CG13978","0-3e-31-1e-06-9e-06",""
"357","gene7103",1,"gene7103","supercont1.273;supercont1.273;supercont1.273;supercont1.273;supercont1.273;supercont1.273","1404008;1411091;1412157;1421873;1424476;1428174","1404027;1411332;1412746;1421902;1424595;1428185","+;+;+;+;+;+",1014,"AAEL007678",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"358","gene7108",1,"gene7108","supercont1.272;supercont1.272","1160176;1160735","1160663;1161961","+;+",1715,"AAEL007668","EOG85HVP9","FBpp0071753","FBgn0034727","CG3633","mRpS29","","","","FBpp0071753","FBgn0034727","CG3633","mRpS29","1.00E-166",""
"359","gene7165",1,"gene7165","supercont1.839;supercont1.839","191833;192533","192475;192781","+;+",892,"AAEL013410","EOG84N1JP","FBpp0076533","FBgn0035805","CG7506","CG7506","","","","FBpp0076533","FBgn0035805","CG7506","CG7506","6.00E-69",""
"360","gene7166",1,"gene7166","supercont1.839;supercont1.839;supercont1.839;supercont1.839;supercont1.839","69587;86021;86776;87546;113831","81051;86659;87348;89124;114416","-;-;-;-;-",14842,"AAEL013408","EOG85QM52","FBpp0074651","FBgn0013799","CG8567","Deaf1","","","","FBpp0100128-FBpp0072174","FBgn0013799-FBgn0005636","CG8567-CG3385","Deaf1-nvy","1e-55-9e-04",""
"361","gene7179",1,"gene7179","supercont1.1251;supercont1.1251;supercont1.1251;supercont1.1251","28657;34350;34980;39490","30136;34641;35288;40285","-;-;-;-",2877,"AAEL014750","EOG86DPTF","FBpp0071033","FBgn0029958","CG12151","Pdp","","","","FBpp0071033-FBpp0085427-FBpp0301180","FBgn0029958-FBgn0033021-FBgn0086361","CG12151-CG10417-CG1906","Pdp-CG10417-alph","2e-176-7e-11-1e-10",""
"362","gene7217",1,"gene7217","supercont1.119;supercont1.119;supercont1.119;supercont1.119;supercont1.119","1166367;1173140;1173359;1177576;1177883","1166669;1173295;1173520;1177756;1178260","-;-;-;-;-",1180,"AAEL004438","EOG8HQH9T","FBpp0086795","FBgn0014877","CG6155","Roe1","","","","FBpp0086795","FBgn0014877","CG6155","Roe1","2.00E-71",""
"363","gene7295",1,"gene7295","supercont1.89;supercont1.89;supercont1.89;supercont1.89;supercont1.89;supercont1.89","1982638;1983426;1984001;1984212;1994677;1994951","1983367;1983939;1984153;1984790;1994872;1996064","-;-;-;-;-;-",3286,"AAEL003516","EOG8MPMFB","FBpp0087232","FBgn0033633","CG7759","CG7759","","","","FBpp0087232-FBpp0075717-FBpp0087091-FBpp0087625-FBpp0080267-FBpp0077790-FBpp0086127","FBgn0033633-FBgn0036282-FBgn0027495-FBgn0033427-FBgn0028862-FBgn0024352-FBgn0034183","CG7759-CG14122-CG8378-CG1868-CG15267-CG2720-CG9642","CG7759-Smyd4-CG8378-CG1868-dao-Hop-CG9642","0-6e-68-2e-47-6e-16-6e-07-0.001-0.001",""
"364","gene732",4,"gene732","supercont1.86","2073521","2075467","+",1947,"AAEL003422",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"365","gene7360",3,"gene7360","supercont1.1051;supercont1.1051;supercont1.1051;supercont1.1051;supercont1.1051","31677;38906;39578;58395;59712","31980;39503;40520;58981;63906","+;+;+;+;+",6627,"AAEL014260",NA,NA,NA,NA,NA,"","","","FBpp0307448-FBpp0082061-FBpp0081551","FBgn0020309-FBgn0038047-FBgn0037717","CG14938-CG5245-CG8301","crol-CG5245-CG8301","1e-29-2e-25-3e-21",""
"366","gene7390",1,"gene7390","supercont1.18;supercont1.18;supercont1.18;supercont1.18","479968;494565;496376;498523","484838;496122;498340;499109","+;+;+;+",8981,"AAEL000922","EOG818FCS","FBpp0085172","FBgn0039846","CG11337","CG11337","","","","FBpp0085172-FBpp0080062","FBgn0039846-FBgn0032487","CG11337-CG15481","CG11337-Ski6","0-9e-06",""
"367","gene7417",1,"gene7417","supercont1.18;supercont1.18;supercont1.18","1201632;1202789;1203835","1202737;1203778;1204334","-;-;-",2596,"AAEL000873",NA,NA,NA,NA,NA,"ppk26","PPK","","FBpp0305020-FBpp0078499-FBpp0080210-FBpp0298009-FBpp0074109-FBpp0071741-FBpp0293869","FBgn0035785-FBgn0022981-FBgn0020258-FBgn0052792-FBgn0030795-FBgn0034730-FBgn0053289","CG8546-CG1058-CG3478-CG32792-CG4805-CG10972-CG33289","ppk26-rpk-ppk-ppk8-ppk28-ppk12-ppk5","4e-127-2e-118-2e-86-2e-53-1e-51-2e-45-3e-41","BlastX"
"368","gene7464",1,"gene7464","supercont1.381","960468","961725","+",1258,"AAEL009225","EOG8323QG","FBpp0076172","FBgn0035980","CG4447","CG4447","","","","FBpp0076172","FBgn0035980","CG4447","CG4447","3.00E-85",""
"369","gene7468",1,"gene7468","supercont1.381;supercont1.381;supercont1.381","978912;979700;980093","979636;979784;981010","+;+;+",1728,"AAEL009217","EOG8FXV0N","FBpp0290840","FBgn0035374","CG2101","mRpS35","","","","FBpp0290840","FBgn0035374","CG2101","mRpS35","3.00E-136",""
"370","gene7493",1,"gene7493","supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33","19941;27483;28370;39405;39650;39897;40442;40760;40918;44206;55555;57242;57647","20121;28358;28785;39524;39805;40391;40636;40786;44139;44875;55875;57582;63275","+;+;+;+;+;+;+;+;+;+;+;+;+",12649,"AAEL001467","EOG8Q2H5P","FBpp0309170","FBgn0021764","CG5227","sdk","","","","FBpp0070125-FBpp0308278-FBpp0297693","FBgn0021764-FBgn0265296-FBgn0033159","CG5227-CG42256-CG17800","sdk-Dscam2-Dscam1","0-3e-81-1e-70",""
"371","gene7573",1,"gene7573","supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436","191913;197542;199394;208269;218136;218473;224200;224535;227364","192687;198951;201774;208443;218408;219878;224462;225503;227498","-;-;-;-;-;-;-;-;-",7787,"AAEL009893","EOG883GW2","FBpp0085185","FBgn0039863","CG1815","CG1815","","","","FBpp0085185-FBpp0087051-FBpp0084636-FBpp0084927","FBgn0039863-FBgn0033752-FBgn0039559-FBgn0039743","CG1815-CG8569-CG4976-CG7946","CG1815-CG8569-Mes-4-CG7946","4e-82-1e-13-8e-05-2e-04",""
"372","gene7619",1,"gene7619","supercont1.328","1162492","1168437","+",5946,"AAEL008471",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"373","gene7622",1,"gene7622","supercont1.328;supercont1.328;supercont1.328;supercont1.328","1252902;1258925;1259812;1260149","1252952;1259748;1260084;1260527","+;+;+;+",1527,"AAEL008479",NA,NA,NA,NA,NA,"","","","FBpp0077434-FBpp0077438-FBpp0081179-FBpp0291567-FBpp0072710-FBpp0081182-FBpp0082250-FBpp0292454","FBgn0031407-FBgn0031412-FBgn0051482-FBgn0054049-FBgn0052313-FBgn0051286-FBgn0038126-FBgn0261832","CG4270-CG16995-CG31482-CG34049-CG32313-CG31286-CG8483-CG42764","CG4270-CG16995-CG31482-CG34049-CG32313-CG31286-CG8483-CG42764","2e-31-3e-27-4e-25-4e-24-1e-10-3e-09-3e-07-3e-06",""
"374","gene763",1,"gene763","supercont1.86;supercont1.86;supercont1.86","1901982;1902979;1918865","1902682;1903503;1919799","-;-;-",2161,"AAEL003443","EOG86433V","FBpp0077855","FBgn0036997","CG5955","CG5955","","","","FBpp0077855-FBpp0072455","FBgn0036997-FBgn0035147","CG5955-CG12030","CG5955-Gale","0-0.004",""
"375","gene7688",1,"gene7688","supercont1.890;supercont1.890;supercont1.890;supercont1.890","257543;268227;268449;268840","258786;268389;268773;269415","+;+;+;+",2308,"AAEL013652","EOG8C5G91","FBpp0087192","FBgn0086712","CG9006","Egm","","","","FBpp0087192-FBpp0289511-FBpp0074843-FBpp0076520-FBpp0076375-FBpp0083227-FBpp0082092","FBgn0086712-FBgn0034432-FBgn0036824-FBgn0035811-FBgn0035911-FBgn0038742-FBgn0037999","CG9006-CG7461-CG3902-CG12262-CG6638-CG4703-CG4860","Egm-CG7461-CG3902-CG12262-CG6638-Arc42-CG4860","5e-128-1e-34-4e-19-5e-12-1e-11-9e-11-2e-10",""
"376","gene771",1,"gene771","supercont1.295;supercont1.295;supercont1.295;supercont1.295;supercont1.295","62511;70146;70272;85896;112277","70082;70215;70551;86011;113142","-;-;-;-;-",8904,"AAEL008017","EOG8KWNJ2","FBpp0085074","FBgn0015032","CG1438","Cyp4c3","","","","FBpp0085074-FBpp0070412-FBpp0073845-FBpp0070371-FBpp0070410-FBpp0070094-FBpp0072837","FBgn0015032-FBgn0005670-FBgn0030615-FBgn0011576-FBgn0023541-FBgn0010019-FBgn0035344","CG1438-CG3656-CG9081-CG3466-CG3540-CG3972-CG16761","Cyp4c3-Cyp4d1-Cyp4s3-Cyp4d2-Cyp4d14-Cyp4g1-Cyp4d20","0-3e-127-2e-121-3e-118-4e-115-3e-106-2e-105",""
"377","gene7752",1,"gene7752","supercont1.258;supercont1.258","452555;454460","454114;454721","-;-",1822,"AAEL007501","EOG81NXBV","FBpp0308257","FBgn0265190","CG44255","PIG-S","","","","FBpp0308258","FBgn0265189","CG44254","sud1","2.00E-80",""
"378","gene7774",4,"gene7774","supercont1.258;supercont1.258;supercont1.258;supercont1.258","475312;485396;485636;487934","475839;485413;487863;488174","-;-;-;-",3015,"AAEL007484","EOG8VDSPW","FBpp0301099","FBgn0262125","CG1250","Sec23","","","","FBpp0078359-FBpp0087536","FBgn0262125-FBgn0033460","CG1250-CG1472","Sec23-Sec24AB","0-3e-07",""
"379","gene7785",2,"gene7785","supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117;supercont1.1117","43796;44364;44593;44797;61716;62197;62426;62630;62824","44301;44532;44739;44928;62137;62365;62572;62761;63465","+;+;+;+;+;+;+;+;+",2466,"AAEL014437AAEL014438",NA,NA,NA,NA,NA,"","","","FBpp0084236-FBpp0084231-FBpp0081915-FBpp0084225-FBpp0081914-FBpp0112264-FBpp0307199-FBpp0307220","FBgn0051102-FBgn0039321-FBgn0037934-FBgn0039326-FBgn0037935-FBgn0045761-FBgn0037936-FBgn0051087","CG31102-CG10550-CG6830-CG10562-CG6834-CG10618-CG6908-CG31087","CG31102-CG10550-CG6830-CG10562-CG6834-CHKov1-CG6908-CG31087","2e-48-3e-47-4e-46-4e-42-2e-40-7e-39-2e-38-4e-37",""
"380","gene7863",1,"gene7863","supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343","453666;457135;467359;467684;468899;475665;477032","457070;458456;467589;468826;469160;475962;477225","-;-;-;-;-;-;-",6855,"AAEL008705","EOG8JWZ4P","FBpp0310194","FBgn0003159","CG2841","CG2841","","","","FBpp0070386","FBgn0003159","CG2841","CG2841","3.00E-28",""
"381","gene7902",1,"gene7902","supercont1.227;supercont1.227","36146;45454","40578;47398","-;-",6378,"AAEL006912","EOG8Z0DXN","FBpp0072560","FBgn0035203","CG9149","CG9149","","","","FBpp0072560-FBpp0079472-FBpp0071095-FBpp0072135-FBpp0080666-FBpp0080659","FBgn0035203-FBgn0040064-FBgn0029969-FBgn0025352-FBgn0032715-FBgn0015808","CG9149-CG4600-CG10932-CG4581-CG17597-CG17320","CG9149-yip2-CG10932-Thiolase-CG17597-ScpX","0-7e-95-9e-95-3e-46-8e-08-1e-07",""
"382","gene7991",1,"gene7991","supercont1.8;supercont1.8","1060441;1061638","1061518;1061924","-;-",1365,"AAEL000431","EOG81C9NQ","FBpp0082983","FBgn0038582","CG7988","CG7988","","","","FBpp0082983","FBgn0038582","CG7988","CG7988","2.00E-40",""
"383","gene8039",1,"gene8039","supercont1.976;supercont1.976","257573;267234","258407;268082","-;-",1684,"AAEL013979","EOG80S372","FBpp0075264","FBgn0036545","CG17035","GXIVsPLA2","","","","FBpp0075264","FBgn0036545","CG17035","GXIVsPLA2","1.00E-91",""
"384","gene8046",1,"gene8046","supercont1.976;supercont1.976;supercont1.976;supercont1.976;supercont1.976;supercont1.976","330937;331402;336932;338970;339332;356267","331332;332143;338749;339233;339559;357012","-;-;-;-;-;-",4194,"AAEL013985","EOG8P5P1H","FBpp0073828","FBgn0030631","CG6227","CG6227","","","","FBpp0073828-FBpp0076003-FBpp0076649-FBpp0078299","FBgn0030631-FBgn0036104-FBgn0035720-FBgn0003261","CG6227-CG6418-CG10077-CG10279","CG6227-CG6418-CG10077-Rm62","0-2e-127-3e-106-1e-103",""
"385","gene8073",1,"gene8073","supercont1.497;supercont1.497;supercont1.497;supercont1.497;supercont1.497;supercont1.497","8596;9968;12642;12931;15112;15351","8654;12581;12865;13063;15289;19768","+;+;+;+;+;+",7626,"AAEL010698","EOG8K3PMJ-EOG8K3PMJ","FBpp0303949-FBpp0075072","FBgn0042177-FBgn0042178","CG32164-CG32165","CG32164-CG32165","","","","FBpp0075072-FBpp0075073-FBpp0078500-FBpp0076711-FBpp0076710","FBgn0042178-FBgn0042177-FBgn0087013-FBgn0035693-FBgn0024921","CG32165-CG32164-CG1059-CG8219-CG7398","CG32165-CG32164-Karybeta3-CG8219-Trn","0-0-1e-31-9e-05-0.001",""
