"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"168","gene1957",3,"gene1957","supercont1.652","46740","48673","-",1934,"AAEL012073",NA,NA,NA,NA,NA,"","","","FBpp0073285","FBgn0027498","CG2061","CG2061","8.00E-141",""
"169","gene2004",3,"gene2004","supercont1.626;supercont1.626;supercont1.626;supercont1.626;supercont1.626","530535;577709;577928;578310;578528","530589;577863;578015;578470;578734","+;+;+;+;+",666,"AAEL011890","EOG870X97","FBpp0288663","FBgn0035480","CG14984","CG14984","","","","FBpp0288663","FBgn0035480","CG14984","CG14984","2.00E-11",""
"170","gene203",3,"gene203","supercont1.544;supercont1.544;supercont1.544;supercont1.544","207603;227992;228424;228479","217850;228406;228453;228688","-;-;-;-",10903,"AAEL011154","EOG8ZSCTM","FBpp0070909","FBgn0029881","CG3973","pigs","","","","FBpp0070909","FBgn0029881","CG3973","pigs","2.00E-78",""
"171","gene2031",3,"gene2031","supercont1.208","1715269","1717325","+",2057,"AAEL006498","EOG85HVPC-EOG85HVPC-EOG85HVPC","FBpp0082600-FBpp0083111-FBpp0083266","NA-FBgn0003248-FBgn0002940","NA-CG16740-CG4550","NA-Rh2-ninaE","","","","FBpp0312616-FBpp0083111-FBpp0083266-FBpp0083284-FBpp0079875-FBpp0075097-FBpp0075752-FBpp0310845","FBgn0019940-FBgn0003248-FBgn0002940-FBgn0003249-FBgn0014019-FBgn0003250-FBgn0036260-FBgn0038542","CG5192-CG16740-CG4550-CG10888-CG5279-CG9668-CG5638-CG7431","Rh6-Rh2-ninaE-Rh3-Rh5-Rh4-Rh7-TyrR","8e-158-5e-153-2e-149-1e-72-2e-68-3e-64-5e-52-3e-18",""
"172","gene2049",3,"gene2049","supercont1.208;supercont1.208","1576849;1577048","1576979;1578017","+;+",1101,"AAEL006480",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"173","gene2071",3,"gene2071","supercont1.204;supercont1.204;supercont1.204","113263;114128;114412","114075;114350;115236","+;+;+",1861,"AAEL006399","EOG8DZ4M1","FBpp0071873","FBgn0034816","CG3085","CG3085","","","","FBpp0071873-FBpp0080346-FBpp0070049-FBpp0070052-FBpp0070055","FBgn0034816-FBgn0028902-FBgn0052819-FBgn0052820-FBgn0040028","CG3085-CG4767-CG32819-CG32820-CG17450","CG3085-Tektin-A-CG32819-CG32820-CG17450","6e-173-3e-21-2e-20-2e-20-2e-20",""
"174","gene2075",3,"gene2075","supercont1.204;supercont1.204;supercont1.204;supercont1.204","708083;708870;729550;730555","708804;709021;730434;730893","-;-;-;-",2098,"AAEL006422","EOG8TF3B2","FBpp0081907","FBgn0037943","CG14722","CG14722","","","","FBpp0081907-FBpp0084724-FBpp0070422-FBpp0080383-FBpp0078362-FBpp0085897","FBgn0037943-FBgn0039601-FBgn0040066-FBgn0028897-FBgn0046222-FBgn0028496","CG14722-CG1523-CG17437-CG4935-CG1109-CG30116","CG14722-CG1523-wds-CG4935-CG1109-CG30116","8e-154-6e-08-2e-07-2e-07-3e-07-3e-07",""
"175","gene2143",3,"gene2143","supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253","1069916;1070335;1070941;1078075;1078391","1070278;1070873;1071066;1078338;1079461","-;-;-;-;-",2363,"AAEL007390","EOG8CG318","FBpp0072455","FBgn0035147","CG12030","Gale","","","","FBpp0072455-FBpp0076413-FBpp0077855","FBgn0035147-FBgn0035848-FBgn0036997","CG12030-CG7979-CG5955","Gale-CG7979-CG5955","0-8e-08-2e-06",""
"176","gene2177",2,"gene2177","supercont1.432;supercont1.432;supercont1.432;supercont1.432;supercont1.432","614890;619634;632358;644540;655109","619025;632296;632739;644712;655239","-;-;-;-;-",17485,"AAEL009847","EOG8WWV8Q","FBpp0111540","FBgn0259108","CG34387","futsch","","","","FBpp0111540-FBpp0304620","FBgn0259108-FBgn0053196","CG34387-CG33196","futsch-dpy","2e-178-4e-05",""
"177","gene2236",3,"gene2236","supercont1.84","585702","587616","-",1915,"AAEL003338","EOG83XXVH","FBpp0083797","FBgn0051457","CG31457","CG31457","","","","FBpp0083797-FBpp0079583-FBpp0072021-FBpp0112133-FBpp0070465-FBpp0081927","FBgn0051457-FBgn0032223-FBgn0034878-FBgn0037876-FBgn0000520-FBgn0037921","CG31457-CG5034-CG3941-CG4820-CG2711-CG6808","CG31457-GATAd-pita-CG4820-dwg-CG6808","1e-05-9e-05-1e-04-6e-04-0.003-0.003",""
"178","gene2331",3,"gene2331","supercont1.107;supercont1.107;supercont1.107","2110853;2111264;2111491","2111039;2111431;2112285","+;+;+",1150,"AAEL004086","EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN","FBpp0073029-FBpp0088362-FBpp0075869-FBpp0085467-FBpp0073028","FBgn0035476-FBgn0036290-FBgn0086254-FBgn0033101-FBgn0027552","CG12766-CG10638-CG6084-CG9436-CG10863","CG12766-CG10638-CG6084-CG9436-CG10863","","","","FBpp0088362-FBpp0073028-FBpp0085467-FBpp0073029-FBpp0303937-FBpp0291022","FBgn0036290-FBgn0027552-FBgn0033101-FBgn0035476-FBgn0086254-FBgn0058064","CG10638-CG10863-CG9436-CG12766-CG6084-CG40064","CG10638-CG10863-CG9436-CG12766-CG6084-ARY","3e-145-3e-124-7e-117-2e-113-1e-102-6e-98",""
"179","gene2345",3,"gene2345","supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107","2167385;2167568;2167626;2167728;2172673;2172887;2173656;2173999","2167500;2167594;2167660;2167890;2172815;2173579;2173755;2174211","+;+;+;+;+;+;+;+",1490,"AAEL004088","EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN","FBpp0073028-FBpp0085467-FBpp0073029-FBpp0088362-FBpp0075869","FBgn0027552-FBgn0033101-FBgn0035476-FBgn0036290-FBgn0086254","CG10863-CG9436-CG12766-CG10638-CG6084","CG10863-CG9436-CG12766-CG10638-CG6084","","","","FBpp0075870-FBpp0075868-FBpp0073028-FBpp0088362-FBpp0073029-FBpp0085467","FBgn0086254-FBgn0036183-FBgn0027552-FBgn0036290-FBgn0035476-FBgn0033101","CG6084-CG6083-CG10863-CG10638-CG12766-CG9436","CG6084-CG6083-CG10863-CG10638-CG12766-CG9436","4e-152-4e-128-5e-123-4e-118-1e-113-2e-108",""
"180","gene2354",1,"gene2354","supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107","1312375;1313069;1314737;1315142;1315643;1316124","1312986;1313231;1315001;1315542;1315935;1316806","-;-;-;-;-;-",2417,"AAEL004114","EOG8BZQT7","FBpp0288563","FBgn0033289","CG2121","CG2121","","","","FBpp0087842-FBpp0309738-FBpp0070399-FBpp0082101","FBgn0033289-FBgn0027556-FBgn0023524-FBgn0038053","CG2121-CG4928-CG3078-CG18549","CG2121-CG4928-CG3078-CG18549","5e-152-2e-117-2e-13-2e-06",""
"181","gene2359",3,"gene2359","supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107","2415202;2419224;2419568;2420775;2425317","2416474;2419499;2420343;2421097;2437870","-;-;-;-;-",15202,"AAEL004090","EOG87M4P8","FBpp0088571","FBgn0032699","CG10383","CG10383","","","","FBpp0088571-FBpp0084387","FBgn0032699-FBgn0039430","CG10383-CG5455","CG10383-CG5455","0-3e-25",""
"182","gene2382",2,"gene2382","supercont1.304;supercont1.304;supercont1.304","515307;516572;517813","516506;516702;517831","+;+;+",1350,"AAEL008176","EOG8X6G2S-EOG8X6G2S-EOG8X6G2S-EOG8X6G2S","FBpp0312059-FBpp0083292-FBpp0083298-FBpp0297296","FBgn0262146-FBgn0038790-FBgn0002869-FBgn0262858","CG42872-CG5097-CG4312-CG43222","MtnE-MtnC-MtnB-CG43222","","","",NA,NA,NA,NA,NA,""
"183","gene2403",3,"gene2403","supercont1.304;supercont1.304;supercont1.304;supercont1.304","644481;644957;652123;652379","644887;645781;652299;653635","-;-;-;-",2666,"AAEL008151","EOG8H48VN-EOG8H48VN-EOG8H48VN-EOG8H48VN","FBpp0112257-FBpp0081273-FBpp0081272-FBpp0271763","FBgn0042105-FBgn0042102-FBgn0042103-FBgn0042104","CG18748-CG18745-CG18746-CG18747","CG18748-CG18745-CG18746-CG18747","","","","FBpp0081273-FBpp0081159-FBpp0271763-FBpp0081272-FBpp0112257-FBpp0081268-FBpp0081241-FBpp0081242","FBgn0042102-FBgn0037465-FBgn0042104-FBgn0042103-FBgn0042105-FBgn0037521-FBgn0037517-FBgn0037518","CG18745-CG1105-CG18747-CG18746-CG18748-CG2993-CG10086-CG2641","CG18745-CG1105-CG18747-CG18746-CG18748-CG2993-CG10086-CG2641","1e-63-3e-62-7e-61-9e-53-2e-52-3e-45-2e-44-1e-42",""
"184","gene2448",1,"gene2448","supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337","276965;289278;289750;290516;318709;325100;346738;346931;358564;394194;430581","277907;289433;289850;290684;318950;325324;346857;347511;358681;394747;432099","-;-;-;-;-;-;-;-;-;-;-",4728,"AAEL008631","EOG8XWJP7","FBpp0077553","FBgn0264494","CG17646","CG17646","","","","FBpp0077553-FBpp0077812-FBpp0077291-FBpp0306275","FBgn0264494-FBgn0025683-FBgn0031516-FBgn0031449","CG17646-CG3164-CG9663-CG31689","CG17646-CG3164-CG9663-CG31689","0-2e-147-1e-120-4e-110",""
"185","gene2482",1,"gene2482","supercont1.194;supercont1.194","35194;36198","36144;36437","+;+",1191,"AAEL006202",NA,NA,NA,NA,NA,"AaegOr58","OR","OR","FBpp0087962-FBpp0085388-FBpp0071929-FBpp0076713","FBgn0026393-FBgn0033041-FBgn0034866-FBgn0041624","CG17853-CG17250-CG17226-CG32402","Or43b-Or42a-Or59c-Or65b","1e-06-5e-05-5e-04-6e-04","Or paper"
"186","gene2504",4,"gene2504","supercont1.398;supercont1.398;supercont1.398","92844;93093;175591","92960;93416;175641","-;-;-",492,"AAEL009467","EOG84F92X","FBpp0074402","FBgn0030955","CG6891","CG6891","","","","FBpp0074402","FBgn0030955","CG6891","CG6891","7.00E-83",""
"187","gene2514",4,"gene2514","supercont1.464;supercont1.464;supercont1.464;supercont1.464;supercont1.464","416280;417059;421976;422607;464824","416995;417296;422281;423003;465638","-;-;-;-;-",2472,"AAEL010232",NA,NA,NA,NA,NA,"","","","FBpp0082877-FBpp0312332-FBpp0077037-FBpp0079493-FBpp0081044","FBgn0028992-FBgn0046697-FBgn0014395-FBgn0032163-FBgn0023090","CG5851-CG40440-CG14620-CG13125-CG31623","sds22-Ppr-Y-tilB-TbCMF46-dtr","4e-09-1e-05-8e-04-0.001-0.005",""
"188","gene2521",1,"gene2521","supercont1.464;supercont1.464","147074;147438","147374;147883","+;+",747,"AAEL010242",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"189","gene2561",4,"gene2561","supercont1.1129;supercont1.1129;supercont1.1129;supercont1.1129;supercont1.1129;supercont1.1129","80039;94511;95927;128765;163857;196533","82493;95868;96919;129424;164635;197295","-;-;-;-;-;-",7008,"AAEL014486","EOG81C9N2","FBpp0078651","FBgn0028572","CG14039","qtc","","","","FBpp0078652","FBgn0028572","CG14039","qtc","3.00E-174",""
"190","gene2633",3,"gene2633","supercont1.1059;supercont1.1059","149067;149884","149593;149983","-;-",627,"AAEL014292","EOG873SJ0","FBpp0071846","FBgn0261596","CG3751","RpS24","","","","FBpp0071846","FBgn0261596","CG3751","RpS24","5.00E-72",""
"191","gene2652",3,"gene2652","supercont1.524;supercont1.524;supercont1.524;supercont1.524;supercont1.524","241073;260989;270004;276003;276206","241502;263973;270164;276131;276980","+;+;+;+;+",4480,"AAEL010956","EOG8BVVM8","FBpp0075430","FBgn0036433","CG9628","CG9628","","","","FBpp0075430-FBpp0308720","FBgn0036433-FBgn0265413","CG9628-CG44325","CG9628-CG44325","1e-35-2e-07",""
"192","gene2679",3,"gene2679","supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41","1265891;1267793;1268145;1269215;1269511;1269758;1291776;1292589;1330602;1337979;1399776;1433307","1267522;1268073;1269155;1269446;1269700;1269999;1291954;1292755;1330807;1338017;1400992;1434104","-;-;-;-;-;-;-;-;-;-;-;-",6194,"AAEL001746","EOG8CZF6B-EOG8CZF6B","FBpp0304153-FBpp0073368","FBgn0261703-FBgn0002723","CG42739-CG1705","gce-Met","","","","FBpp0292296-FBpp0073368-FBpp0081483-FBpp0076500","FBgn0261703-FBgn0002723-FBgn0264075-FBgn0023076","CG42739-CG1705-CG11987-CG7391","gce-Met-tgo-Clk","1e-161-2e-120-3e-22-1e-17",""
"193","gene2724",3,"gene2724","supercont1.146;supercont1.146;supercont1.146","72706;73391;74406","73331;73511;75243","-;-;-",1585,"AAEL005229","EOG8CVJZT","FBpp0079897","FBgn0032394","CG6746","CG6746","","","","FBpp0079897-FBpp0080097","FBgn0032394-FBgn0032524","CG6746-CG9267","CG6746-CG9267","4e-71-8e-25",""
"194","gene2836",3,"gene2836","supercont1.212;supercont1.212;supercont1.212","1452388;1453039;1453667","1452900;1453610;1453912","-;-;-",1331,"AAEL006594","EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K","FBpp0082858-FBpp0112313-FBpp0082843-FBpp0082846-FBpp0082847-FBpp0292474-FBpp0082859","FBgn0038481-FBgn0051269-FBgn0051265-FBgn0038484-FBgn0038485-FBgn0038482-FBgn0038479","CG17475-CG31269-CG31265-CG5246-CG5255-CG4053-CG17477","CG17475-CG31269-CG31265-CG5246-CG5255-CG4053-CG17477","","","","FBpp0082847-FBpp0292474-FBpp0112313-FBpp0082859-FBpp0082858-FBpp0082843-FBpp0082845-FBpp0082846-FBpp0289337","FBgn0038485-FBgn0038482-FBgn0051269-FBgn0038479-FBgn0038481-FBgn0051265-FBgn0051267-FBgn0038484-FBgn0051266","CG5255-CG4053-CG31269-CG17477-CG17475-CG31265-CG31267-CG5246-CG31266","CG5255-CG4053-CG31269-CG17477-CG17475-CG31265-CG31267-CG5246-CG31266","2e-74-2e-67-4e-67-1e-63-9e-61-3e-59-5e-58-1e-56-1e-50",""
"195","gene2852",4,"gene2852","supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317;supercont1.317","1041383;1056768;1071450;1078213;1098488;1115255;1115556;1116152;1117642;1117979;1118066;1126813;1151417;1151798","1042089;1056900;1071578;1078442;1099181;1115461;1116092;1117579;1117837;1118005;1118361;1127026;1151509;1152006","-;-;-;-;-;-;-;-;-;-;-;-;-;-",5100,"AAEL008338","EOG8N33D2","FBpp0309913","FBgn0016920","CG11020","nompC","nompC","TRP","TRP","FBpp0289289-FBpp0292244-FBpp0088238","FBgn0016920-FBgn0261788-FBgn0011747","CG11020-CG42734-CG1651","nompC-Ank2-Ank","0-2e-71-6e-70","orthoDB"
"196","gene2863",1,"gene2863","supercont1.1662;supercont1.1662;supercont1.1662;supercont1.1662;supercont1.1662","13073;13357;14038;23405;23417","13288;14025;14137;23412;24199","+;+;+;+;+",1776,"AAEL015249","EOG8T7BTT-EOG8T7BTT-EOG8T7BTT","FBpp0085041-FBpp0084081-FBpp0085026","FBgn0039789-FBgn0013953-FBgn0039787","CG9717-CG7005-CG9702","CG9717-Esp-CG9702","","","","FBpp0084081-FBpp0085026-FBpp0085041-FBpp0304955","FBgn0013953-FBgn0039787-FBgn0039789-FBgn0036240","CG7005-CG9702-CG9717-CG6928","Esp-CG9702-CG9717-CG6928","0-0-0-9e-128",""
"197","gene2865",3,"gene2865","supercont1.29;supercont1.29;supercont1.29;supercont1.29","3119304;3120585;3120896;3121091","3120527;3120831;3121026;3121436","+;+;+;+",1948,"AAEL001316",NA,NA,NA,NA,NA,"","","","FBpp0078482","FBgn0037290","CG1124","CG1124","0.001",""
"198","gene2896",1,"gene2896","supercont1.29;supercont1.29;supercont1.29;supercont1.29","2902718;2923958;2925138;2925332","2903649;2925004;2925271;2926029","+;+;+;+",2811,"AAEL001287",NA,NA,NA,NA,NA,"","","","FBpp0078489-FBpp0091002-FBpp0082676-FBpp0082691-FBpp0078482-FBpp0078488","FBgn0037288-FBgn0053680-FBgn0038394-FBgn0038395-FBgn0037290-FBgn0250839","CG14661-CG33680-CG10264-CG10407-CG1124-CG2016","CG14661-CG33680-CG10264-CG10407-CG1124-CG2016","7e-30-3e-27-2e-24-6e-22-1e-19-1e-19",""
"199","gene2930",4,"gene2930","supercont1.2;supercont1.2","2340130;2340835","2340766;2341197","+;+",1000,"AAEL000113","EOG8VX4XH","FBpp0112103","FBgn0037229","CG9766","CG9766","","","","FBpp0112103-FBpp0292237-FBpp0088238","FBgn0037229-FBgn0261788-FBgn0011747","CG9766-CG42734-CG1651","CG9766-Ank2-Ank","5e-46-2e-09-3e-09",""
"200","gene2935",1,"gene2935","supercont1.2;supercont1.2","2474693;2475572","2475501;2476224","-;-",1462,"AAEL000111","EOG8MSGQC","FBpp0081507","FBgn0037687","CG8132","CG8132","","","","FBpp0081507-FBpp0072385-FBpp0081276","FBgn0037687-FBgn0024945-FBgn0037513","CG8132-CG7067-CG3027","CG8132-NitFhit-pyd3","3e-92-2e-29-2e-07",""
"201","gene2952",3,"gene2952","supercont1.2;supercont1.2;supercont1.2;supercont1.2;supercont1.2;supercont1.2","672789;673252;673358;673648;673992;675352","673188;673293;673462;673927;675290;675779","+;+;+;+;+;+",2554,"AAEL000124",NA,NA,NA,NA,NA,"","","","FBpp0071831-FBpp0086682-FBpp0086684","FBgn0034769-FBgn0050074-FBgn0033931","CG13524-CG30074-CG13939","Obp58c-Obp50d-Obp50e","4e-07-6e-04-0.003",""
"202","gene2976",1,"gene2976","supercont1.645;supercont1.645;supercont1.645;supercont1.645;supercont1.645","595974;600453;600623;601357;601630","596223;600547;601304;601561;601860","+;+;+;+;+",1463,"AAEL017014","EOG8FN79V-EOG8FN79V","FBpp0290171-FBpp0290170","FBgn0260644-FBgn0260643","CG42536-CG42535","CG42536-CG42535","AaegOr105","OR","OR",NA,NA,NA,NA,NA,"Or paper"
"203","gene304",1,"gene304","supercont1.47;supercont1.47","2337083;2337203","2337107;2337711","+;+",534,"AAEL001988",NA,NA,NA,NA,NA,"","","","FBpp0072073-FBpp0072311-FBpp0075050-FBpp0072102","FBgn0011695-FBgn0035089-FBgn0011293-FBgn0050172","CG11390-CG9358-CG6642-CG30172","EbpIII-Phk-3-a10-CG30172","3e-46-4e-31-5e-28-2e-06",""
"204","gene3059",1,"gene3059","supercont1.816;supercont1.816;supercont1.816;supercont1.816;supercont1.816;supercont1.816","21273;39641;39923;40828;54531;75108","30891;39860;40773;41001;54755;75995","-;-;-;-;-;-",11977,"AAEL013271","EOG8JMBF4","FBpp0080925","FBgn0032879","CG9317","CG9317","","","","FBpp0080925-FBpp0086928-FBpp0083983-FBpp0288885-FBpp0083982-FBpp0302820","FBgn0032879-FBgn0033778-FBgn0019952-FBgn0259164-FBgn0086365-FBgn0038938","CG9317-CG3790-CG6331-CG42269-CG13610-CG7084","CG9317-CG3790-Orct-CG42269-Orct2-CG7084","0-2e-135-9e-97-7e-81-1e-80-7e-69",""
"205","gene3149",3,"gene3149","supercont1.347;supercont1.347;supercont1.347","482626;493296;493495","483500;493430;494246","-;-;-",1762,"AAEL008754","EOG81ZJ3F","FBpp0086175","FBgn0034157","CG15920","resilin","","","","FBpp0086175-FBpp0085613-FBpp0086756-FBpp0086755-FBpp0304024-FBpp0073079-FBpp0079865-FBpp0081189-FBpp0074745","FBgn0034157-FBgn0034499-FBgn0033869-FBgn0033867-FBgn0259713-FBgn0035513-FBgn0005664-FBgn0004783-FBgn0036878","CG15920-CG9036-CG6305-CG13338-CG42367-CG1259-CG16963-CG2360-CG9283","resilin-Cpr56F-Cpr50Cb-Cpr50Ca-CG42367-Cpr64Ad-Crys-Ccp84Aa-Cpr76Ba","1e-24-9e-20-9e-09-3e-07-4e-07-1e-06-5e-06-1e-05-5e-05",""
"206","gene315",3,"gene315","supercont1.47;supercont1.47;supercont1.47;supercont1.47","2820253;2821140;2835951;2853793","2820287;2821288;2837192;2854845","+;+;+;+",2479,"AAEL001959",NA,NA,NA,NA,NA,"","","","FBpp0302695","FBgn0263773","CG43690","fok","4.00E-14",""
"207","gene3165",3,"gene3165","supercont1.112;supercont1.112;supercont1.112;supercont1.112;supercont1.112","186397;208682;218962;225788;226002","186838;209512;219176;225940;227704","+;+;+;+;+",3344,"AAEL004249","EOG8G1Q8B","FBpp0074679","FBgn0005633","CG7445","fln","","","","FBpp0074679","FBgn0005633","CG7445","fln","1.00E-25",""
"208","gene3177",1,"gene3177","supercont1.112;supercont1.112;supercont1.112;supercont1.112;supercont1.112;supercont1.112","2343701;2344994;2352067;2352686;2353035;2382584","2344931;2345127;2352613;2352805;2353209;2383751","-;-;-;-;-;-",3375,"AAEL004247","EOG8MD0R3","FBpp0083296","FBgn0038799","CG4288","MFS9","","","","FBpp0083296-FBpp0077449-FBpp0079876-FBpp0086260","FBgn0038799-FBgn0031424-FBgn0010497-FBgn0024315","CG4288-CG9887-CG5304-CG8098","MFS9-VGlut-dmGlut-Picot","0-4e-99-1e-95-2e-91",""
"209","gene3209",2,"gene3209","supercont1.422;supercont1.422;supercont1.422;supercont1.422","433904;435298;445085;446988","435232;435454;445273;448657","-;-;-;-",3345,"AAEL009737",NA,NA,NA,NA,NA,"","","","FBpp0292198","FBgn0261697","CG42731","tectonic","2.00E-29",""
"210","gene3281",3,"gene3281","supercont1.178","881914","884484","+",2571,"AAEL017042",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"211","gene3284",3,"gene3284","supercont1.1053;supercont1.1053;supercont1.1053;supercont1.1053;supercont1.1053;supercont1.1053","185227;185930;206081;206824;207193;207495","185857;186004;206764;206968;207233;207804","-;-;-;-;-;-",1886,"AAEL014272",NA,NA,NA,NA,NA,"","","","FBpp0087562-FBpp0076998","FBgn0033451-FBgn0002641","CG1665-CG1692","CG1665-mal","1e-65-2e-17",""
"212","gene3323",3,"gene3323","supercont1.139;supercont1.139;supercont1.139","375604;376116;376658","375772;376303;377322","+;+;+",1022,"AAEL005040",NA,NA,NA,NA,NA,"","","","FBpp0075091-FBpp0290897","FBgn0003410-FBgn0259794","CG9949-CG13030","sina-sinah","7e-06-0.001",""
"213","gene3446",1,"gene3446","supercont1.456;supercont1.456;supercont1.456;supercont1.456;supercont1.456","353985;354870;355209;355816;394890","354804;355140;355390;356073;395782","-;-;-;-;-",2424,"AAEL010148","EOG8N5ZNW","FBpp0079012","FBgn0015776","CG9258","nrv1","","","","FBpp0079009-FBpp0079012-FBpp0081047","FBgn0015777-FBgn0015776-FBgn0032946","CG9261-CG9258-CG8663","nrv2-nrv1-nrv3","2e-92-9e-89-5e-75",""
"214","gene3522",3,"gene3522","supercont1.79","1690474","1694619","+",4146,"AAEL003128","EOG8K0TDK","FBpp0070906","FBgn0029878","CG10695","Pat1","","","","FBpp0070906","FBgn0029878","CG10695","Pat1","3.00E-27",""
"215","gene3688",3,"gene3688","supercont1.1024;supercont1.1024","251656;261397","253202;262828","-;-",2979,"AAEL014166",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"216","gene3704",2,"gene3704","supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725","360416;360493;363734;372355;372490;372637;372886;373109;373422;373859;374097","360428;362117;363893;372420;372541;372704;373040;373358;373802;374040;374435","+;+;+;+;+;+;+;+;+;+;+",3291,"AAEL012691","EOG8MKR6X-EOG8MKR6X","FBpp0081881-FBpp0071015","FBgn0037895-FBgn0029950","CG6723-CG9657","CG6723-CG9657","","","","FBpp0071015-FBpp0081881-FBpp0288580-FBpp0079253-FBpp0300178","FBgn0029950-FBgn0037895-FBgn0250757-FBgn0031998-FBgn0051668","CG9657-CG6723-CG42235-CG8451-CG31668","CG9657-CG6723-CG42235-SLC5A11-CG31668","0-0-0-2e-145-5e-130",""
"217","gene3729",3,"gene3729","supercont1.1095;supercont1.1095;supercont1.1095","15079;16737;17496","16681;17346;17577","-;-;-",2295,"AAEL014381","EOG8MGVZR","FBpp0076998","FBgn0002641","CG1692","mal","","","","FBpp0076998-FBpp0087562-FBpp0079874","FBgn0002641-FBgn0033451-FBgn0032393","CG1692-CG1665-CG12264","mal-CG1665-CG12264","0-2e-10-2e-06",""
"218","gene3748",1,"gene3748","supercont1.30","3480892","3483235","+",2344,"AAEL001351",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"219","gene3793",3,"gene3793","supercont1.743;supercont1.743;supercont1.743;supercont1.743","154839;182655;184647;184873","155009;183444;184787;185222","-;-;-;-",1452,"AAEL012807","EOG8WHCC5","FBpp0077516","FBgn0010288","CG4265","Uch","","","","FBpp0077516-FBpp0086383-FBpp0076200-FBpp0073471","FBgn0010288-FBgn0262166-FBgn0011327-FBgn0030370","CG4265-CG8445-CG3431-CG1950","Uch-calypso-Uch-L5-Uch-L5R","1e-90-2e-14-6e-14-5e-11",""
"220","gene3929",3,"gene3929","supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157;supercont1.157","440239;451215;451401;451787;451997;454903;465103;465348;487424;488079","441792;451342;451728;451927;452380;454982;465270;466561;487472;488270","-;-;-;-;-;-;-;-;-;-",4238,"AAEL005446",NA,NA,NA,NA,NA,"","","","FBpp0074482","FBgn0027621","CG3400","Pfrx","2.00E-77",""
"221","gene393",1,"gene393","supercont1.383;supercont1.383;supercont1.383;supercont1.383;supercont1.383;supercont1.383;supercont1.383;supercont1.383;supercont1.383","476846;477157;477454;477825;485781;486491;486646;487190;487457","477098;477395;477765;478614;486430;486585;487123;487388;487500","-;-;-;-;-;-;-;-;-",3060,"AAEL009246",NA,NA,NA,NA,NA,"","","","FBpp0075080","FBgn0036659","CG9701","CG9701","0",""
"222","gene3964",3,"gene3964","supercont1.329;supercont1.329;supercont1.329","226091;238977;239978","226968;239293;241190","+;+;+",2408,"AAEL008494","EOG8FXV0G","FBpp0079580","FBgn0032219","CG4995","CG4995","","","","FBpp0079581-FBpp0077414-FBpp0079017-FBpp0302592-FBpp0084580","FBgn0032219-FBgn0019830-FBgn0031881-FBgn0030218-FBgn0039525","CG4995-CG3057-CG3476-CG1628-CG5646","CG4995-colt-CG3476-CG1628-CG5646","5e-104-2e-46-8e-37-3e-36-8e-34",""
"223","gene3965",2,"gene3965","supercont1.329;supercont1.329;supercont1.329;supercont1.329;supercont1.329;supercont1.329","241242;241528;242360;242734;262578;262784","241463;242303;242672;243125;262720;263586","-;-;-;-;-;-",2649,"AAEL008498","EOG8T4GKV","FBpp0112753","FBgn0262123","CG41265","l(2)41Ab","","","","FBpp0112753","FBgn0262123","CG41265","l(2)41Ab","1.00E-130",""
